----  Field Name Agronomy: 
----  Field Level 1.0: 
----  Field Papers Number 31828:
----  All time max citation paper: The Population Biology of Invasive Species, 2003, (1587.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1995|54.0|2.0|Agroforestry Systems|Science in agroforestry
1996|79.0|2.0|Journal of Medical Microbiology|Burkholderia cepacia: medical, taxonomic and ecological issues
1997|143.0|2.0|Ecological Applications|HUMAN ALTERATION OF THE GLOBAL NITROGEN CYCLE: SOURCES AND CONSEQUENCES
1998|47.0|3.0|Microbial Ecology|Determinants of Soil Microbial Communities: Effects of Agricultural Management, Season, and Soil Type on Phospholipid Fatty Acid Profiles
1999|73.0|4.0|International Regional Science Review|Geography and Economic Development
2000|196.0|3.0|Nature|Calcium channels activated by hydrogen peroxide mediate abscisic acidsignalling in guard cells
2001|186.0|4.0|Journal of Economic Growth|Growth is Good for the Poor
2002|102.0|4.0|Ssrn Electronic Journal|Tropics, Germs, and Crops: How Endowments Influence Economic Development
2003|496.0|5.0|Annual Review of Ecology, Evolution, and Systematics|The Population Biology of Invasive Species
2004|226.0|4.0|Journal of Experimental Botany|Improving crop salt tolerance
2005|342.0|6.0|New Phytologist|What have we learned from 15 years of freeair CO2 enrichment (FACE)? A metaanalytic review of the responses of photosynthesis, canopy properties and plant production to rising CO2
2006|235.0|6.0|Progress in Physical Geography|Plant invasions: merging the concepts of species invasiveness and community invasibility
2007|477.0|6.0|Critical Reviews in Plant Sciences|Drought and Salt Tolerance in Plants
2008|381.0|5.0|Proceedings of the National Academy of Sciences of the United States of America|Net energy of cellulosic ethanol from switchgrass
2009|694.0|6.0|Global Environmental Change-human and Policy Dimensions|The story of phosphorus: global food security and food for thought.
2010|1349.0|5.0|Science|Food Security: The Challenge of Feeding 9 Billion People
