----  Field Name Mathematical analysis: 
----  Field Level 1.0: 
----  Field Papers Number 123495:
----  All time max citation paper: A theory for multiresolution signal decomposition: the wavelet representation, 1989, (6734.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1991|81.0|2.0|Journal of Chemical Physics|Magic number carbon clusters: Ionization potentials and selective reactivity
1992|221.0|2.0|IEEE Transactions on Image Processing|Image coding using wavelet transform
1993|264.0|2.0|IEEE Transactions on Signal Processing|Embedded image coding using zerotrees of wavelet coefficients
1994|195.0|2.0|Journal of Geophysical Research|Degree 12 model of shear velocity heterogeneity in the mantle
1995|165.0|2.0|IEEE Transactions on Information Theory|De-noising by soft-thresholding
1996|414.0|2.0|IEEE Transactions on Circuits and Systems for Video Technology|A new, fast, and efficient image codec based on set partitioning in hierarchical trees
1997|344.0|2.0|Nature|Decay characteristics of HIV-1-infected compartments during combination therapy
1998|186.0|2.0|Journal of Clinical Investigation|The effect of novel polymorphisms in the interleukin-6 (IL-6) gene on IL-6 transcription and plasma IL-6 levels, and an association with systemic-onset juvenile chronic arthritis.
1999|466.0|3.0|Nature Genetics|Systematic determination of genetic network architecture
2000|504.0|2.0|Nature|The large-scale organization of metabolic networks
2001|186.0|3.0|Journal of Economic Growth|Growth is Good for the Poor
2002|221.0|3.0|european conference on computer vision|Object Recognition as Machine Translation: Learning a Lexicon for a Fixed Image Vocabulary
2003|534.0|3.0|IEEE Transactions on Automatic Control|Coordination of groups of mobile autonomous agents using nearest neighbor rules
2004|927.0|3.0||Image processing with ImageJ
2005|538.0|3.0|Proceedings of the IEEE|The Design and Implementation of FFTW3
2006|1330.0|3.0|IEEE Transactions on Information Theory|Robust uncertainty principles: exact signal reconstruction from highly incomplete frequency information
2007|510.0|3.0|Nucleic Acids Research|The ribosomal database project (RDP-II): introducing myRDP space and quality controlled public data
2008|860.0|3.0|IEEE Signal Processing Magazine|An Introduction To Compressive Sampling
2009|577.0|2.0|Nature Genetics|Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.
2010|963.0|3.0|Journal of Statistical Software|Solving Differential Equations in R: Package deSolve
