----  Field Name Nanotechnology: 
----  Field Level 1.0: 
----  Field Papers Number 387402:
----  All time max citation paper: Initial sequencing and analysis of the human genome, 2001, (10313.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1995|133.0|3.0|International Journal for Parasitology|Cryptosporidium and Cryptosporidiosis in Man and Animals
1996|103.0|2.0|Science|Self-Assembling Dendrimers
1997|1035.0|3.0|Nature|Functional rafts in cell membranes
1998|2478.0|4.0|Nature|Dendritic cells and the control of immunity
1999|798.0|5.0|Nature|Molecular characterization of mitochondrial apoptosis-inducing factor
2000|1400.0|5.0|Nature|Distinct types of diffuse large B-cell lymphoma identified by gene expressionprofiling
2001|4579.0|5.0|Nature|Initial sequencing and analysis of the human genome
2002|1438.0|6.0|Nature|Pluripotency of mesenchymal stem cells derived from adult marrow
2003|1006.0|6.0|Nature|The International HapMap Project
2004|1413.0|6.0|Cheminform|Gold Nanoparticles: Assembly, Supramolecular Chemistry, QuantumSizeRelated Properties, and Applications Toward Biology, Catalysis, and Nanotechnology.
2005|1559.0|6.0|Nature|MicroRNA expression profiles classify human cancers.
2006|1988.0|6.0|Nature|Reciprocal developmental pathways for the generation of pathogenic effector TH17 and regulatory T cells
2007|4087.0|6.0|Nature Materials|The rise of graphene
2008|2243.0|7.0|Science|Measurement of the Elastic Properties and Intrinsic Strength of Monolayer Graphene
2009|5660.0|7.0|Nature Protocols|Systematic and integrative analysis of large gene lists using DAVID bioinformatics resources.
2010|2096.0|7.0|Nature|A human gut microbial gene catalogue established by metagenomic sequencing
