----  Field Name Petrology: 
----  Field Level 1.0: 
----  Field Papers Number 2236:
----  All time max citation paper: Rapid leastsquares inversion of apparent resistivity pseudosections by a quasiNewton method1, 1996, (680.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1989|30.0|6.0|Geochimica et Cosmochimica Acta|Trace-element zoning in garnets from sheared mantle xenoliths
1990|77.0|4.0|Journal of Geophysical Research|Hotspots and mantle plumes: Some phenomenology
1991|36.0|6.0|Geochimica et Cosmochimica Acta|Diffusion of water in rhyolitic glasses
1992|21.0|6.0|Geochimica et Cosmochimica Acta|Neodymium and strontium isotopic study of Australasian tektites: New constraints on the provenance and age of target materials
1993|30.0|5.0||Preterrestrial aqueous alteration of the Lafayette (SNC) meteorite
1994|89.0|6.0||What we have learned about Mars from SNC meteorites
1995|15.0|4.0|Soil & Tillage Research|Effects of rock fragments on physical degradation of cultivated soils by rainfall
1996|55.0|5.0|Journal of Geophysical Research|Poisson's ratio and crustal seismology
1997|38.0|5.0|Earth and Planetary Science Letters|Geochemistry of gabbro sills in the crust-mantle transition zone of the Oman ophiolite: implications for the origin of the oceanic lower crust
1998|30.0|4.0|Earth and Planetary Science Letters|Calcic melt inclusions in primitive olivine at 43N MAR: evidence for meltrock reaction/melting involving clinopyroxene-rich lithologies during MORB generation
1999|42.0|5.0|Nature|The formation of Mount Etna as the consequence of slab rollback
2000|46.0|4.0|Nature|Granite magma formation, transport and emplacement in the Earth's crust
2001|33.0|5.0|Lithos|Petrologic and geochemical constraints on the petrogenesis of PermianTriassic Emeishan flood basalts in southwestern China
2002|37.0|6.0|Australian Journal of Earth Sciences|Regolith geology of the Yilgarn Craton, Western Australia: implications for exploration
2003|78.0|7.0|Geochimica et Cosmochimica Acta|Zircon formation during fluid circulation in eclogites (Monviso, Western Alps): Implications for Zr and Hf budget in subduction zones
2004|52.0|7.5|Journal of Geophysical Research|Crustal structure of Mars from gravity and topography
2005|55.0|6.0|Geochimica et Cosmochimica Acta|A new estimate for the composition of weathered young upper continental crust from alluvial sediments, Queensland, Australia
2006|63.0|7.0|Precambrian Research|Reworking of juvenile crust: Element and isotope evidence from Neoproterozoic granodiorite in South China
2007|98.0|6.0|Geochemistry Geophysics Geosystems|Temperatures in ambient mantle and plumes: Constraints from basalts, picrites, and komatiites
2008|88.0|10.0|Basin Research|Late Cretaceous to Miocene sea-level estimates from the New Jersey and Delaware coastal plain coreholes: an error analysis
2009|112.0|6.0|Chemical Geology|Zircon UPb geochronology and Hf isotopic constraints on petrogenesis of the Gangdese batholith, southern Tibet
2010|115.0|7.0|Gondwana Research|Late Cretaceous charnockite with adakitic affinities from the Gangdese batholith, southeastern Tibet: Evidence for Neo-Tethyan mid-ocean ridge subduction?
