----  Field Name Animal science: 
----  Field Level 1.0: 
----  Field Papers Number 7477:
----  All time max citation paper: Biodiesel production: a review, 1999, (1896.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1994|14.0|1.0|Plant Physiology|Iron Inefficiency in Maize Mutant ys1 (Zea mays L. cv Yellow-Stripe) Is Caused by a Defect in Uptake of Iron Phytosiderophores
1995|24.0|2.0|Metabolism-clinical and Experimental|Differential effects of fat and sucrose on the development of obesity and diabetes in C57BL/6J and A J mice
1996|21.0|2.0|Aquaculture|Diel feeding activity and the effect of time-restricted self-feeding on growth and feed conversion in European sea bass
1997|32.0|3.0|Aquaculture Nutrition|Dietary protein/energy ratios for Atlantic salmon in relation to fish size: growth, feed utilization and slaughter quality
1998|54.0|3.0|Lipids|Conjugated linoleic acids alter bone fatty acid composition and reduce ex vivo prostaglandin E2 biosynthesis in rats fed n-6 or n-3 fatty acids.
1999|34.0|5.0|Aquaculture|Growth performance and adiposity in gilthead sea bream ( Sparus aurata ): risks and benefits of high energy diets
2000|32.0|4.0|Animal Reproduction Science|Epidemiology of reproductive performance in dairy cows.
2001|180.0|4.0|Progress in Lipid Research|The biologically active isomers of conjugated linoleic acid
2002|74.0|3.0|Aquaculture|Impact of different dietary lipid sources on growth, lipid digestibility, tissue fatty acid composition and histology of rainbow trout, Oncorhynchus mykiss
2003|53.0|5.0|Aquaculture|Rapeseed oil as an alternative to marine fish oil in diets of post-smolt Atlantic salmon ( Salmo salar ): changes in flesh fatty acid composition and effectiveness of subsequent fish oil wash out
2004|89.0|4.0|Clinical Microbiology Reviews|Foot-and-Mouth Disease
2005|437.0|4.0|Journal of Geophysical Research|Synthesis of iron fertilization experiments : from the Iron Age in the Age of Enlightenment
2006|225.0|4.0|Chemosphere|A global perspective on the use, sales, exposure pathways, occurrence, fate and effects of veterinary antibiotics (VAs) in the environment
2007|125.0|5.0|Bioresource Technology|The potential of restaurant waste lipids as biodiesel feedstocks
2008|176.0|5.0|Journal of Industrial Microbiology & Biotechnology|Biodiesel production--current state of the art and challenges.
2009|332.0|5.0|Biotechnology Advances|Glycerol: A promising and abundant carbon source for industrial microbiology
2010|212.0|5.0|Livestock Science|Comparing environmental impacts for livestock products: A review of life cycle assessments
