----  Field Name Photochemistry: 
----  Field Level 1.0: 
----  Field Papers Number 19133:
----  All time max citation paper: In vivo cancer targeting and imaging with semiconductor quantum dots., 2004, (2093.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1994|97.0|4.0|Nature|Turning of nerve growth cones induced by neurotransmitters.
1995|42.0|3.0|Journal of Chemical Physics|Evidence for stepwise dissociation dynamics in acetone at 248 and 193 nm
1996|67.0|3.0|Journal of Geophysical Research|Origin of ozone and NOx in the tropical troposphere: A photochemical analysis of aircraft observations over the South Atlantic basin
1997|45.0|3.0|Nature|Two-dimensional structure of plant photosystem II at 8-|[Aring]| resolution
1998|78.0|4.0|Proceedings of the National Academy of Sciences of the United States of America|Calcium dynamics in single spines during coincident pre- and postsynaptic activity depend on relative timing of back-propagating action potentials and subthreshold excitatory postsynaptic potentials
1999|151.0|4.0|Nature|Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication
2000|346.0|5.0|Hepatology|Liver from bone marrow in humans
2001|423.0|5.0|Nature|Crystal structure of photosystem II from Synechococcus elongatus at 3.8 |[angst]| resolution
2002|120.0|5.5|Genome Research|Gene expression analysis using oligonucleotide arrays produced by maskless photolithography.
2003|226.0|7.5|Nature|Imaging coexisting fluid domains in biomembrane models coupling curvature and line tension
2004|713.0|7.0|Nature Biotechnology|In vivo cancer targeting and imaging with semiconductor quantum dots.
2005|365.0|7.0|Nature|Nucleolar proteome dynamics
2006|410.0|6.0|Biophysical Journal|Ultra-High Resolution Imaging by Fluorescence Photoactivation Localization Microscopy
2007|277.0|7.0|Science|Multicolor Super-Resolution Imaging with Photo-Switchable Fluorescent Probes
2008|557.0|7.0|Nature Methods|Quantum dots versus organic dyes as fluorescent labels
2009|448.0|7.0|Science|Photodegradable hydrogels for dynamic tuning of physical and chemical properties
2010|1354.0|8.0|PLOS ONE|Quantitative analysis of lipid droplet fusion: Inefficient steady state fusion but rapid stimulation by chemical fusogens
