----  Field Name Archaeology: 
----  Field Level 1.0: 
----  Field Papers Number 57923:
----  All time max citation paper: Systematic and integrative analysis of large gene lists using DAVID bioinformatics resources., 2009, (6860.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
2000|276.0|5.0|international conference on computer graphics and interactive techniques|The digital Michelangelo project: 3D scanning of large statues
2001|163.0|5.0|international symposium on computer architecture|Cache decay: exploiting generational behavior to reduce cache leakage power
2002|346.0|6.0|IEEE Transactions on Neural Networks|A comparison of methods for multiclass support vector machines
2003|314.0|6.0|ad hoc networks|Secure routing in wireless sensor networks: attacks and countermeasures
2004|183.0|6.0|NeuroImage|The neural correlates of maternal and romantic love
2005|806.0|6.0||A preliminary study
2006|335.0|7.0|Nature Protocols|In-gel digestion for mass spectrometric characterization of proteins and proteomes
2007|1029.0|7.0|Nature Protocols|Locating proteins in the cell using TargetP, SignalP and related tools.
2008|2058.0|7.0|Nature Protocols|Analyzing real-time PCR data by the comparative CT method
2009|5660.0|7.0|Nature Protocols|Systematic and integrative analysis of large gene lists using DAVID bioinformatics resources.
2010|1420.0|6.0|Nature Protocols|I-TASSER: a unified platform for automated protein structure and function prediction
