----  Field Name Thermodynamics: 
----  Field Level 1.0: 
----  Field Papers Number 380662:
----  All time max citation paper: Comparison of simple potential functions for simulating liquid water, 1983, (11054.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1974|107.0|2.0|Journal of Geophysical Research|Empirical model of global thermospheric temperature and composition based on data from the Ogo 6 quadrupole mass spectrometer
1975|65.0|2.0|Communications in Mathematical Physics|Particle creation by black holes
1976|63.0|2.0|Geophysical Research Letters|The magnetospheric boundary layer: Site of plasma, momentum and energy transfer from the magnetosheath into the magnetosphere
1977|182.0|2.0|Journal of Geophysical Research|An analysis of the variation of ocean floor bathymetry and heat flow with age
1978|92.0|2.0|Journal of Chemical Physics|Rotationally and vibrationally inelastic scattering in the rotational IOS approximation. Ultrasimple calculation of total (differential, integral, and transport) cross sections for nonspherical molecules
1979|78.0|2.0|Journal of Geophysical Research|Properties and effects of dust particles suspended in the Martian atmosphere
1980|93.0|2.0|Reviews of Geophysics|The heat flow through oceanic and continental crust and the heat loss of the Earth
1981|129.0|2.0|Journal of Geophysical Research|Tropospheric chemistry - A global perspective
1982|61.0|2.0|Journal of Geophysical Research|The structure of perpendicular bow shocks
1983|109.0|2.0|Journal of Chemical Physics|Comparison of simple potential functions for simulating liquid water
1984|115.0|2.0|Artificial Intelligence|Qualitative process theory
1985|68.0|2.0|Journal of Applied Physics|Calorimetric studies of crystallization and relaxation of amorphous Si and Ge prepared by ion implantation
1986|79.0|2.0|Applied Physics Letters|Second harmonic generation in poled polymer films
1987|159.0|2.0|Journal of Geophysical Research|MSIS86 Thermospheric Model
1988|109.0|2.0|Apmis|The new stereological tools: Disector, fractionator, nucleator and point sampled intercepts and their use in pathological research and diagnosis
1989|78.0|2.0|Journal of the American Ceramic Society|Experimental and Thermodynamic Study of Nonstoichiometry in YBa2Cu3O7x
1990|154.0|2.0|Journal of the American Ceramic Society|Perspective on the Development of HighToughness Ceramics
1991|332.0|2.0|American Journal of Physics|Solar engineering of thermal processes
1992|121.0|2.0|design automation conference|Estimation of average switching activity in combinational and sequential circuits
1993|152.0|2.0|Journal of the American Ceramic Society|Ceramic Fuel Cells
1994|124.0|2.0|Neuropharmacology|Models of the diffusional spread of nitric oxide: Implications for neural nitric oxide signalling and its pharmacological properties
1995|269.0|2.0|Protein Science|Principles of protein folding--a perspective from simple exact models.
1996|239.0|2.0|Current Biology|Engineering green fluorescent protein for improved brightness, longer wavelengths and fluorescence resonance energy transfer
1997|336.0|2.0|Journal of Computational Physics|High resolution schemes for hyperbolic conservation laws
1998|301.0|3.0|Nature|GPI-anchored proteins are organized in submicron domains at the cell surface
1999|613.0|3.0|Journal of Molecular Biology|Expanded sequence dependence of thermodynamic parameters improves prediction of RNA secondary structure
2000|467.0|3.0|international symposium on computer architecture|Wattch: a framework for architectural-level power analysis and optimizations
2001|910.0|4.0|Science|Nanobelts of Semiconducting Oxides
2002|472.0|4.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Shape matching and object recognition using shape contexts
2003|1865.0|5.0|Nucleic Acids Research|Mfold web server for nucleic acid folding and hybridization prediction
2004|419.0|5.0|Genes & Development|Specificity of microRNA target selection in translational repression
2005|1030.0|5.0|Journal of Computational Chemistry|Scalable molecular dynamics with NAMD.
2006|773.0|4.0|Advanced Materials|Design Rules for Donors in BulkHeterojunction Solar CellsTowards 10 % EnergyConversion Efficiency
2007|1201.0|5.0|Science|Efficient Tandem Polymer Solar Cells Fabricated by All-Solution Processing
2008|1906.0|5.0|Nature Nanotechnology|Processable aqueous dispersions of graphene nanosheets
2009|1995.0|6.0|Nature Nanotechnology|Chemical methods for the production of graphenes
2010|1756.0|6.0|Journal of Computational Chemistry|AutoDock Vina: Improving the speed and accuracy of docking with a new scoring function, efficient optimization, and multithreading
