----  Field Name Chemical Engineering: 
----  Field Level 1.0: 
----  Field Papers Number 32393:
----  All time max citation paper: Apoptosis in the pathogenesis and treatment of disease, 1995, (4008.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1996|63.0|3.0|international symposium on microarchitecture|Subword parallelism with MAX-2
1997|237.0|3.0|Nature|Storage of Hydrogen in Single-Walled Carbon Nanotubes
1998|407.0|3.0|Nature|HLA-E binds to natural killer cell receptors CD94/NKG2A, B and C
1999|96.0|4.0|design, automation, and test in europe|EXPRESSION: a language for architecture exploration through compiler/simulator retargetability
2000|467.0|4.0|international symposium on computer architecture|Wattch: a framework for architectural-level power analysis and optimizations
2001|1222.0|4.0|Journal of Applied Physics|High- gate dielectrics: Current status and materials properties considerations
2002|446.0|5.0|IEEE Computer|Networks on chips: a new SoC paradigm
2003|149.0|5.0|Annual Review of Ecology, Evolution, and Systematics|Plant Ecological Strategies: Some Leading Dimensions of Variation Between Species
2004|261.0|6.0|Nature|Collapse and rapid resumption of Atlantic meridional circulation linked to deglacial climate changes
2005|748.0|5.0|Nature|Silencing of microRNAs in vivo with 'antagomirs'.
2006|235.0|6.0|Progress in Physical Geography|Plant invasions: merging the concepts of species invasiveness and community invasibility
2007|201.0|5.0|Bioresource Technology|Fuel ethanol production: process design trends and integration opportunities.
2008|176.0|6.0|Pharmaceutical Research|Pharmaceutical Quality by Design: Product and Process Development, Understanding, and Control
2009|502.0|6.0|Journal of Computational Chemistry|CHARMM: The biomolecular simulation program
2010|547.0|8.0|Advanced Materials|Blue photoluminescence from chemically derived graphene oxide.
