----  Field Name Mechanical Engineering: 
----  Field Level 1.0: 
----  Field Papers Number 74153:
----  All time max citation paper: Scheduling Algorithms for Multiprogramming in a Hard-Real-Time Environment, 1973, (3036.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1991|118.0|1.0|Computing Systems in Engineering|Partitioning of unstructured problems for parallel processing
1992|117.0|2.0|Cell|TNF activates NF-B by phosphatidylcholine-specific phospholipase C-induced Acidic sphingomyelin breakdown
1993|214.0|2.0|computer aided verification|Symbolic Model Checking
1994|84.0|2.0|Automatica|A survey of models, analysis tools and compensation methods for the control of machines with friction
1995|55.0|2.0|Journal of Biomechanics|A new method to determine trabecular bone elastic properties and loading using micromechanical finite-element models
1996|113.0|2.0||Tamper resistance: a cautionary note
1997|223.0|2.0|IEEE Transactions on Image Processing|Secure spread spectrum watermarking for multimedia
1998|133.0|2.0|Structure|Hepatitis C virus NS3 RNA helicase domain with a bound oligonucleotide: the crystal structure provides insights into the mode of unwinding.
1999|168.0|2.0|acm ieee international conference on mobile computing and networking|Next century challenges: mobile networking for Smart Dust
2000|142.0|3.0|Applied Physics Letters|Plasma-induced alignment of carbon nanotubes
2001|135.0|3.0|Journal of Power Sources|Two-phase flow and transport in the air cathode of proton exchange membrane fuel cells
2002|379.0|3.0|ACM Computing Surveys|Reconfigurable computing: a survey of systems and software
2003|454.0|4.0|Journal of Geophysical Research|SpreadF/sporadic E coupling at ChungLi, especially for postsunset periods of sunspot maximum years
2004|163.0|4.0|Annual Review of Biochemistry|ATP-binding cassette transporters in bacteria.
2005|268.0|4.0|Progress in Materials Science|Physical metallurgy of TiNi-based shape memory alloys
2006|221.0|4.0|Carbon|The biocompatibility of carbon nanotubes
2007|633.0|4.0|Numerical Heat Transfer Part A-applications|Enhancements of the SIMPLE method for predicting incompressible fluid flows.
2008|397.0|4.0|Toxicology Letters|Nanosilver: a nanoproduct in medical application.
2009|482.0|4.0|Nature Structural & Molecular Biology|Structural and functional bases for broad-spectrum neutralization of avian and human influenza A viruses.
2010|630.0|5.0|Journal of Education Policy|The teacher's soul and the terrors of performativity
