----  Field Name Ceramic materials: 
----  Field Level 1.0: 
----  Field Papers Number 67829:
----  All time max citation paper: Synthesis of graphene-based nanosheets via chemical reduction of exfoliated graphite oxide, 2007, (4432.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1985|168.0|2.0||The stopping and range of ions in solids
1986|56.0|1.0|Journal of Applied Physics|Preparation of amorphous Ti1xCux (0.10<x<=0.87) by mechanical alloying
1987|83.0|1.0|Journal of Applied Physics|Optical, mechanical, and thermal properties of barium borate
1988|86.0|2.0|Journal of Applied Physics|Native defects in gallium arsenide
1989|205.0|2.0|Journal of the American Ceramic Society|DiamondCeramic Coating of the Future
1990|154.0|2.0|Journal of the American Ceramic Society|Perspective on the Development of HighToughness Ceramics
1991|53.0|2.0|Applied Physics Letters|Extension of the biepitaxial Josephson junction process to various substrates
1992|57.0|2.0|Applied Physics Letters|Laser deposition of biaxially textured yttriastabilized zirconia buffer layers on polycrystalline metallic alloys for high critical current YBaCuO thin films
1993|152.0|2.0|Journal of the American Ceramic Society|Ceramic Fuel Cells
1994|68.0|2.0|Acta Metallurgica Et Materialia|Strain gradient plasticity: Theory and experiment
1995|50.0|2.0|Acta Metallurgica Et Materialia|Superplasticity in powder metallurgy aluminum alloys and composites
1996|141.0|2.0|Journal of Experimental Medicine|CTLA-4 engagement inhibits IL-2 accumulation and cell cycle progression upon activation of resting T cells.
1997|181.0|2.0|Proceedings of the National Academy of Sciences of the United States of America|Demonstration of mechanical connections between integrins, cytoskeletal filaments, and nucleoplasm that stabilize nuclear structure
1998|71.0|2.0|IEEE Transactions on Electron Devices|Making silicon nitride film a viable gate dielectric
1999|144.0|3.0|Journal of The Mechanics and Physics of Solids|Mechanism-based strain gradient plasticity I. Theory
2000|541.0|3.0|Acta Materialia|Stabilization of metallic supercooled liquid and bulk amorphous alloys
2001|231.0|3.0|international conference on computer communications|Convex position estimation in wireless sensor networks
2002|239.0|4.0|Nature|High tensile ductility in a nanostructured metal
2003|258.0|5.0|Biomaterials|Novel bioactive materials with different mechanical properties
2004|263.0|4.0|Nature Materials|Ultra-large-scale syntheses of monodisperse nanocrystals
2005|279.0|4.0|Journal of Dental Research|A Critical Review of the Durability of Adhesion to Tooth Tissue: Methods and Results
2006|160.0|4.0|Proceedings of the National Academy of Sciences of the United States of America|The dominant role of CD8+ dendritic cells in cross-presentation is not dictated by antigen capture
2007|1639.0|5.0|Carbon|Synthesis of graphene-based nanosheets via chemical reduction of exfoliated graphite oxide
2008|403.0|6.0|Carbon|Chemical oxidation of multiwalled carbon nanotubes
2009|561.0|6.0|Journal of Vision|Adapting internal statistical models for interpreting visual cues to depth.
2010|560.0|6.0|Nanoscale Research Letters|Hydroxyapatite Mineralization on the Calcium Chloride Blended Polyurethane Nanofiber via Biomimetic Method
