----  Field Name Condensed matter physics: 
----  Field Level 1.0: 
----  Field Papers Number 66631:
----  All time max citation paper: The rise of graphene, 2007, (9404.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1999|193.0|2.0|Nature|Electrical spin injection in a ferromagnetic semiconductor heterostructure
2000|541.0|3.0|Acta Materialia|Stabilization of metallic supercooled liquid and bulk amorphous alloys
2001|212.0|2.0|Applied Physics Letters|Room temperature ferromagnetic properties of (Ga, Mn)N
2002|347.0|3.0|Applied Physics Letters|Unusual properties of the fundamental band gap of InN
2003|278.0|4.0|Journal of Applied Physics|Wide band gap ferromagnetic semiconductors and oxides
2004|193.0|3.0|European Physical Journal B|Detecting community structure in networks
2005|266.0|3.0|Geophysical Research Letters|Seismic precursory patterns before a cliff collapse and critical point phenomena
2006|357.0|3.0|Nature Nanotechnology|Sorting carbon nanotubes by electronic structure using density differentiation.
2007|4087.0|4.0|Nature Materials|The rise of graphene
2008|1906.0|4.0|Nature Nanotechnology|Processable aqueous dispersions of graphene nanosheets
2009|1995.0|4.0|Nature Nanotechnology|Chemical methods for the production of graphenes
2010|543.0|5.0|Nanoscale Research Letters|The Investigation of Intermediate Stage of Template Etching with Metal Droplets by Wetting Angle Analysis on (001) GaAs Surface
