----  Field Name Aerospace Engineering: 
----  Field Level 1.0: 
----  Field Papers Number 38174:
----  All time max citation paper: A theory for multiresolution signal decomposition: the wavelet representation, 1989, (6734.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1982|32.0|2.0|Journal of Geophysical Research|The relationship between wind vector and normalized radar cross section used to derive SEASATA satellite scatterometer winds
1983|533.0|2.0|Gene|A simple and very efficient method for generating cDNA libraries.
1984|115.0|2.0|Artificial Intelligence|Qualitative process theory
1985|17.0|2.0|Journal of Geophysical Research|Subionospheric VLF/LF phase perturbations produced by lightningwhistler induced particle precipitation
1986|84.0|2.0|Experimental Brain Research|Linear and nonlinear effects in the interactions of motor units and muscle spindle afferents
1987|105.0|2.0|IEEE Transactions on Information Theory|The capacity of the Hopfield associative memory
1988|37.0|2.0|International Journal of Computer Vision|Optical flow using spatiotemporal filters
1989|305.0|2.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|A theory for multiresolution signal decomposition: the wavelet representation
1990|119.0|2.0|IEEE Computer|Real-time scheduling theory and Ada
1991|113.0|1.0|vehicular technology conference|Overview of cellular CDMA
1992|111.0|2.0|Journal of Geophysical Research|Midocean ridge magma chambers
1993|97.0|2.0|measurement and modeling of computer systems|The Wisconsin Wind Tunnel: virtual prototyping of parallel computers
1994|135.0|2.0|international symposium on computer architecture|Tempest and typhoon: user-level shared memory
1995|81.0|2.0|symposium on operating systems principles|Informed prefetching and caching
1996|54.0|2.0|IEEE Journal on Selected Areas in Communications|Design of logical topologies for wavelength-routed optical networks
1997|71.0|2.0|computer vision and pattern recognition|Coupled hidden Markov models for complex action recognition
1998|153.0|2.0|Nature|Covalently functionalized nanotubes as nanometre- sized probes in chemistry and biology
1999|152.0|3.0|Journal of High Speed Networks|Terabit burst switching
2000|195.0|3.0|Science|Ultrahigh-Density Nanowire Arrays Grown in Self-Assembled Diblock Copolymer Templates
2001|130.0|3.0|IEEE Computer|Sketching interfaces: toward more human interface design
2002|202.0|3.0|Nature|Questioning the evidence for Earth's oldest fossils.
2003|151.0|3.0|Polymer|Modeling properties of nylon 6/clay nanocomposites using composite theories
2004|276.0|4.0|Gastroenterology|Toll-like receptor 9 signaling mediates the anti-inflammatory effects of probiotics in murine experimental colitis
2005|197.0|3.0|Gastroenterology|Prospective comparison of transient elastography, Fibrotest, APRI, and liver biopsy for the assessment of fibrosis in chronic hepatitis C
2006|275.0|4.0|Polymer|Advanced functional polymer membranes
2007|232.0|4.0|IEEE Control Systems Magazine|Information consensus in multivehicle cooperative control
2008|204.0|3.0|International Journal of Heat and Fluid Flow|Numerical study of natural convection in partially heated rectangular enclosures filled with nanofluids
2009|976.0|3.0|Nucleic Acids Research|VENN, a tool for titrating sequence conservation onto protein structures.
2010|358.0|4.0|Nanotechnology|Nanorod based Schottky contact gas sensors in reversed bias condition
