----  Field Name Visual arts: 
----  Field Level 1.0: 
----  Field Papers Number 61578:
----  All time max citation paper: The capacity of wireless networks, 2000, (3177.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1992|200.0|2.0|IEEE Transactions on Parallel and Distributed Systems|Virtual-channel flow control
1993|93.0|2.0|IEEE Transactions on Parallel and Distributed Systems|A new theory of deadlock-free adaptive routing in wormhole networks
1994|129.0|2.0|IEEE Transactions on Information Theory|Blind identification and equalization based on second-order statistics: a time domain approach
1995|101.0|2.0|IEEE Journal on Selected Areas in Communications|Dynamics of TCP traffic over ATM networks
1996|414.0|2.0|IEEE Transactions on Circuits and Systems for Video Technology|A new, fast, and efficient image codec based on set partitioning in hierarchical trees
1997|185.0|2.0|field programmable custom computing machines|Garp: a MIPS processor with a reconfigurable coprocessor
1998|133.0|2.0|IEEE Journal on Selected Areas in Communications|Image-adaptive watermarking using visual models
1999|242.0|3.0|IEEE Transactions on Information Theory|Good error-correcting codes based on very sparse matrices
2000|501.0|4.0|IEEE Transactions on Information Theory|The capacity of wireless networks
2001|342.0|4.0|Journal of Computational Chemistry|Chemistry with ADF
2002|661.0|4.0|acm/ieee international conference on mobile computing and networking|Wireless sensor networks for habitat monitoring
2003|687.0|4.0|international world wide web conferences|The Eigentrust algorithm for reputation management in P2P networks
2004|550.0|5.0|acm ieee international conference on mobile computing and networking|Routing in multi-radio, multi-hop wireless mesh networks
2005|503.0|4.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Face recognition using Laplacianfaces
2006|420.0|5.0|Nature Reviews Neuroscience|Adult neurogenesis and functional plasticity in neuronal circuits
2007|492.0|5.0|Journal of Vision|The appearance of figures seen through a narrow aperture under free viewing conditions: Effects of spontaneous eye motions
2008|968.0|4.0|Nature|The missing memristor found
2009|473.0|5.0|Nature Reviews Neuroscience|Stress, memory and the amygdala
2010|630.0|5.0|Journal of Education Policy|The teacher's soul and the terrors of performativity
