----  Field Name Geochemistry: 
----  Field Level 1.0: 
----  Field Papers Number 46835:
----  All time max citation paper: The composition of the Earth, 1995, (3800.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1972|40.0|4.0|Earth and Planetary Science Letters|Metal/silicate fractionation in the solar system
1973|81.0|6.0|Earth and Planetary Science Letters|Tectonic setting of basic volcanic rocks determined using trace element analyses
1974|50.0|5.0|Reviews of Geophysics|Early chemical history of the solar system
1975|99.0|4.0|Geochimica et Cosmochimica Acta|Geochemistry and origin of the early Precambrian crust of northeastern Minnesota
1976|86.0|6.0|Geophysical Research Letters|Nd isotopic variations and petrogenetic models
1977|98.0|5.0|Earth and Planetary Science Letters|Petrogenesis of basalts from the FAMOUS area: Mid-Atlantic Ridge
1978|105.0|5.0|Geochimica et Cosmochimica Acta|A review of experimental studies of crystal/liquid trace element partitioning
1979|90.0|5.0|Earth and Planetary Science Letters|Geochemical characteristics of mid-ocean ridge basalts
1980|72.0|4.0|Earth and Planetary Science Letters|Sm-Nd isotopic evolution of chondrites
1981|110.0|5.0|Earth and Planetary Science Letters|Trace element and isotopic effects of combined wallrock assimilation and fractional crystallization
1982|110.0|5.0|Earth and Planetary Science Letters|Mantle plumes from ancient oceanic crust
1983|55.0|4.0|Geochimica et Cosmochimica Acta|Large partition coefficients for trace elements in high-silica rhyolites
1984|104.0|4.0|Earth and Planetary Science Letters|Hf Nd Sr isotopes and incompatible element abundances in island arcs: implications for magma origins and crust-mantle evolution
1985|127.0|3.0|Geochimica et Cosmochimica Acta|Chemistry of submarine hydrothermal solutions at 21 N, East Pacific Rise
1986|67.0|4.0|Earth and Planetary Science Letters|Nb and Pb in oceanic basalts : New constraints on mantle evolution
1987|58.0|4.0|Contributions to Mineralogy and Petrology|A-type granites: geochemical characteristics, discrimination and petrogenesis
1988|176.0|5.0|Global Biogeochemical Cycles|Biogeochemical aspects of atmospheric methane
1989|214.0|4.0|Geochimica et Cosmochimica Acta|Abundances of the elements - Meteoritic and solar
1990|67.0|3.0|Journal of Geophysical Research|Melting in the oceanic upper mantle: An ion microprobe study of diopsides in abyssal peridotites
1991|97.0|4.0|Journal of Geophysical Research|Threedimensional model synthesis of the global methane cycle
1992|60.0|4.0|Earth and Planetary Science Letters|himu-em: The French Polynesian connection
1993|85.0|4.0|Contributions to Mineralogy and Petrology|Experimental cpx/melt partitioning of 24 trace elements
1994|89.0|4.0||What we have learned about Mars from SNC meteorites
1995|184.0|4.0|Chemical Geology|The composition of the Earth
1996|48.0|3.0|Geophysical Prospecting|Rapid leastsquares inversion of apparent resistivity pseudosections by a quasiNewton method1
1997|85.0|4.0|Nature|Effect of seawater carbonate concentration on foraminiferal carbon and oxygen isotopes
1998|132.0|4.0|Chemical Geology|The chemical composition of subducting sediment and its consequences for the crust and mantle
1999|470.0|5.0|Nature Biotechnology|Quantitative analysis of complex protein mixtures using isotope-codedaffinity tags
2000|168.0|6.0|Environmental Toxicology and Chemistry|Concentrations and dose rate estimates of 134137cesium and 90strontium in small mammals at chornobyl, Ukraine
2001|106.0|6.0|Applied and Environmental Microbiology|Comparative analysis of methane-oxidizing archaea and sulfate-reducing bacteria in anoxic marine sediments
2002|402.0|7.0|Molecular & Cellular Proteomics|Stable Isotope Labeling by Amino Acids in Cell Culture, SILAC, as a Simple and Accurate Approach to Expression Proteomics
2003|273.0|8.0|Nature Biotechnology|Proteomic analysis of post-translational modifications
2004|374.0|8.0|Journal of Geophysical Research|Influence of coastal upwelling and El NioSouthern Oscillation on nearshore water along Baja California and Chile: Shorebased monitoring during 19972000
2005|437.0|8.0|Journal of Geophysical Research|Synthesis of iron fertilization experiments : from the Iron Age in the Age of Enlightenment
2006|327.0|8.0|Molecular & Cellular Proteomics|Quantitative mass spectrometric multiple reaction monitoring assays for major plasma proteins.
2007|449.0|8.0|Analytical and Bioanalytical Chemistry|Quantitative mass spectrometry in proteomics: a critical review.
2008|408.0|9.0|Nature|Comprehensive mass-spectrometry-based proteome quantification of haploid versus diploid yeast
2009|380.0|8.0|computer vision and pattern recognition|Frequency-tuned salient region detection
2010|538.0|8.0|PLOS ONE|Source partitioning using stable isotopes: coping with too much variation.
