----  Field Name Mineralogy: 
----  Field Level 1.0: 
----  Field Papers Number 14814:
----  All time max citation paper: Diamond-like amorphous carbon, 2002, (1052.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
2000|57.0|3.0|Journal of Membrane Science|Investigation of the permeation behavior and stability of a Ba 0.5 Sr 0.5 Co 0.8 Fe 0.2 O 3 oxygen membrane
2001|85.0|3.0|Applied Physics Letters|Uniform patterned growth of carbon nanotubes without surface carbon
2002|165.0|3.0|Materials Science & Engineering R-reports|Diamond-like amorphous carbon
2003|82.0|4.0|Materials Chemistry and Physics|A CTAB-assisted hydrothermal orientation growth of ZnO nanorods
2004|75.0|4.5|Global Change Biology|Variation in wood density determines spatial patterns inAmazonian forest biomass
2005|149.0|5.0|Carbon|Hydrogen adsorption in different carbon nanostructures
2006|255.0|4.0|Geophysical Research Letters|Mineralogical characterization of protolith and fault rocks from the SAFOD Main Hole
2007|112.0|5.0|Journal of Membrane Science|Re-evaluation of Ba 0.5 Sr 0.5 Co 0.8 Fe 0.2 O 3 perovskite as oxygen semi-permeable membrane
2008|403.0|6.0|Carbon|Chemical oxidation of multiwalled carbon nanotubes
2009|161.0|6.0|Journal of Power Sources|Progress in understanding and development of Ba 0.5 Sr 0.5 Co 0.8 Fe 0.2 O 3  -based cathodes for intermediate-temperature solid-oxide fuel cells: A review
2010|159.0|6.0|Fuel|Variables affecting the in situ transesterification of microalgae lipids
