----  Field Name Experimental psychology: 
----  Field Level 2.0: 
----  Field Papers Number 31596:
----  All time max citation paper: Significance analysis of microarrays applied to the ionizing radiation response, 2001, (6693.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1987|102.0|2.0|Psychophysiology|The Continuing Problem of False Positives in Repeated Measures ANOVA in Psychophysiology: A Multivariate Solution
1988|72.0|2.0|SIAM Journal on Computing|A digital signature scheme secure against adaptive chosen-message attacks
1989|78.0|2.0|Annual Review of Neuroscience|The Attention System of the Human Brain
1990|54.0|3.0|Plant Physiology|Carbon and nitrogen economy of 24 wild species differing in relative growth rate.
1991|65.0|2.0|Behavioural Brain Research|The effects of cholinergic drugs and cholinergic-rich foetal neural transplants on alcohol-induced deficits in radial maze performance in rats
1992|65.0|3.0|Journal of Geophysical Research|An overview of the First International Satellite Land Surface Climatology Project (ISLSCP) Field Experiment (FIFE)
1993|80.0|2.0|Behavioral and Brain Sciences|The psychology of folk psychology
1994|66.0|3.0|Brain Research|Repeated stress causes reversible impairments of spatial memory performance.
1995|86.0|2.0|Statistical Science|Bayesian Computation and Stochastic Systems
1996|72.0|3.0|Lipids|A randomized trial of visual attention of preterm infants fed docosahexaenoic acid until nine months.
1997|42.0|3.0|Blood|Randomized comparison of DAT versus ADE as induction chemotherapy in children and younger adults with acute myeloid leukemia. Results of the Medical Research Council's 10th AML Trial (MRC AML10)
1998|115.0|4.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|A model of saliency-based visual attention for rapid scene analysis
1999|152.0|4.0|Plant Cell and Environment|Tree responses to rising CO2 in field experiments: implications for the future forest
2000|501.0|5.0|The Lancet|Irinotecan combined with fluorouracil compared with fluorouracil alone as first-line treatment for metastatic colorectal cancer: a multicentre randomised trial.
2001|1703.0|5.0|Proceedings of the National Academy of Sciences of the United States of America|Significance analysis of microarrays applied to the ionizing radiation response
2002|263.0|6.0|Nature|A satellite view of aerosols in the climate system
2003|722.0|8.0|The New England Journal of Medicine|A randomized trial of bevacizumab, an anti-vascular endothelial growth factor antibody, for metastatic renal cancer.
2004|234.0|7.0|Nurse Education Today|Qualitative content analysis in nursing research: Concepts, procedures and measures to achieve trustworthiness.
2005|244.0|8.0|Nature|Carbon losses from all soils across England and Wales 1978|[ndash]|2003
2006|176.0|8.0|JAMA|Adjuvant Radiotherapy for Pathologically Advanced Prostate Cancer: A Randomized Clinical Trial
2007|330.0|7.0|Circulation|Triglycerides and the Risk of Coronary Heart Disease 10 158 Incident Cases Among 262 525 Participants in 29 Western Prospective Studies
2008|944.0|8.0|Journal of Memory and Language|Mixed-effects modeling with crossed random effects for subjects and items
2009|393.0|8.0|The Lancet|Catheter-based renal sympathetic denervation for resistant hypertension: a multicentre safety and proof-of-principle cohort study.
2010|488.0|8.0|Ecological Applications|Global assessment of nitrogen deposition effects on terrestrial plant diversity: a synthesis
