----  Field Name Absorption spectroscopy: 
----  Field Level 2.0: 
----  Field Papers Number 31339:
----  All time max citation paper: Measurement of protein using bicinchoninic acid, 1985, (10983.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1962|17.0|2.0|Journal of Chemical Physics|Semiconductive Properties of Tetracyanoethylene Complexes and Their Absorption Spectra
1963|18.0|3.0|Journal of Chemical Physics|Preparation and Properties of Monomolecular Films of Chlorophyll a and Pheophytin a
1964|21.0|1.0|Journal of Chemical Physics|SPIN-ECHO NMR STUDIES OF CHEMICAL EXCHANGE. I. SOME GENERAL ASPECTS.
1965|13.0|3.0|Journal of Chemical Physics|Intensity Distribution in the ElectronImpact Spectrum of Carbon Monoxide at HighResolution and Small Scattering Angles
1966|12.0|1.0|Journal of Geophysical Research|Laboratory measurement of microwave absorption in models of the atmosphere of Venus.
1967|29.0|1.0|Geochimica et Cosmochimica Acta|Organic constituents of meteorites - a review.
1968|42.0|1.0|Icarus|Infrared optical properties of water and ice spheres
1969|14.0|1.0|Vision Research|Absorption spectra and function of the coloured oil drops in the pigeon retina
1970|29.0|1.0|The Journal of General Physiology|Visual adaptation in the retina of the skate.
1971|22.0|1.0|The Journal of General Physiology|Rhodopsin and porphyropsin fields in the adult bullfrog retina.
1972|27.0|2.0|The Journal of General Physiology|Adaptation in Skate Photoreceptors
1973|24.0|1.0|Icarus|High altitude infrared spectroscopic evidence for bound water on Mars.
1974|23.0|1.0|Icarus|On the surface composition of Io
1975|45.0|2.0|Applied Physics Letters|Reliability of DH GaAs lasers at elevated temperatures
1976|39.0|1.0|Vision Research|Visual adaptation: Retinal transduction, brightness and sensitivity
1977|54.0|3.0|Journal of Geophysical Research|Properties of aerosols in the Martian atmosphere, as inferred from Viking Lander imaging data
1978|54.0|3.0|Journal of Comparative Physiology A-neuroethology Sensory Neural and Behavioral Physiology|Common strategies for light adaptation in the peripheral visual systems of fly and dragonfly
1979|94.0|3.0|Journal of Applied Physics|A melting model for pulsinglaser annealing of implanted semiconductors
1980|48.0|3.0|Journal of Chemical Physics|Electron spin resonance studies of magnetic soliton defects in polyacetylene
1981|39.0|3.0|Reviews of Geophysics|Chemistry within aqueous atmospheric aerosols and raindrops
1982|27.0|1.5|Photochemistry and Photobiology|DETERMINANTS OF PORPHYRINSENSITIZED PHOTOOXIDATION CHARACTERIZED BY FLUORESCENCE AND ABSORPTION SPECTRA
1983|55.0|3.0|Journal of Chemical Physics|Spectroscopic studies of the jetcooled copper trimer
1984|70.0|4.0|Journal of Chemical Physics|Tridiagonal Fermi resonance structure in the IR spectrum of the excited CH chromophore in CF3H
1985|554.0|3.0|Analytical Biochemistry|Measurement of protein using bicinchoninic acid
1986|72.0|3.0|Journal of Chemical Physics|Metal cluster ion photofragmentation
1987|114.0|3.0|Journal of Chemical Physics|Picosecond solvation dynamics of coumarin 153: The importance of molecular aspects of solvation
1988|83.0|4.0|Journal of Chemical Physics|Dynamics in low temperature glasses: Theory and experiments on optical dephasing, spectral diffusion, and hydrogen tunneling
1989|52.0|4.0|Journal of Applied Physics|The deposition and study of hard carbon films
1990|215.0|4.0|Applied Physics Letters|Ideal hydrogen termination of the Si(111) surface
1991|65.0|3.0|Journal of Chemical Physics|Chemical etching of vicinal Si(111): Dependence of the surface structure and the hydrogen termination on the pH of the etching solutions
1992|184.0|4.0|Applied Physics Letters|Rapidthermaloxidized porous SiThe superior photoluminescent Si
1993|53.0|3.0|Journal of Chemical Physics|Ringdown cavity absorption spectroscopy of the very weak HCN overtone bands with six, seven, and eight stretching quanta
1994|48.0|3.0|Visual Neuroscience|Modulation of transduction gain in light adaptation of retinal rods
1995|183.0|3.0|Protein Science|How to measure and predict the molar absorption coefficient of a protein
1996|63.0|2.0|Journal of Chemical Physics|Thirdorder nonlinear time domain probes of solvation dynamics
1997|89.0|2.0|Applied Physics Letters|Phase separation in InGaN thick films and formation of InGaN/GaN double heterostructures in the entire alloy composition
1998|134.0|2.0|Journal of The Mechanics and Physics of Solids|Indentation size effects in crystalline materials: A law for strain gradient plasticity
1999|73.0|3.0|Current Opinion in Neurobiology|Molecular mechanisms of vertebrate photoreceptor light adaptation
2000|67.0|3.0|Journal of Microscopy|Multiphoton microscopy in life sciences
2001|101.0|3.0|Applied Physics Letters|High throughput fabrication of transition-metal-doped epitaxial ZnO thin films: A series of oxide-diluted magnetic semiconductors and their properties
2002|132.0|4.0|Journal of Materials Chemistry|Covalent chemistry of single-wall carbon nanotubes
2003|123.0|4.0|Nature Biotechnology|Optical coherence tomography for ultrahigh resolution in vivo imaging
2004|371.0|4.0|Journal of Geophysical Research|Deriving in situ phytoplankton absorption for biooptical productivity models in turbid waters
2005|197.0|4.0|Journal of Physics: Condensed Matter|Electrowetting: from basics to applications
2006|316.0|3.0|Coordination Chemistry Reviews|Anion recognition and sensing in organic and aqueous media using luminescent and colorimetric sensors
2007|471.0|4.0|Journal of Vision|Simulating human cones from mid-mesopic up to high-photopic luminances
2008|302.0|5.0|Biomaterials|Upconversion fluorescence imaging of cells and small animals using lanthanide doped nanocrystals
2009|233.0|5.0|Nature Photonics|Multiscale photoacoustic microscopy and computed tomography
2010|543.0|5.0|Nanoscale Research Letters|Design and Fabrication of Fiber-Optic Nanoprobes for Optical Sensing
