----  Field Name Differential geometry
----  Field Level 2.0
----  Field Papers Number 77756
----  All time max citation paper Dictionary of protein secondary structure: Pattern recognition of hydrogenbonded and geometrical features, 1983, (6445.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1996|105.0|2.0|Computer Methods in Applied Mechanics and Engineering|Meshless methods: An overview and recent developments
1997|184.0|2.0|International Journal of Computer Vision|Geodesic Active Contours
1998|223.0|2.0|Journal of Molecular Biology|Contact order, transition state placement and the refolding rates of single domain proteins
1999|254.0|3.0|Nature|Design and synthesis of an exceptionally stable and highly porous metal-organic framework
2000|186.0|3.0|Proceedings of the National Academy of Sciences of the United States of America|NMR solution structure of the human prion protein
2001|395.0|4.0|IEEE Transactions on Image Processing|Active contours without edges
2002|206.0|4.0|Journal of Geophysical Research|ITRF2000: A new release of the International Terrestrial Reference Frame for earth science applications
2003|783.0|5.0|Progress in Polymer Science|Polymer/layered silicate nanocomposites: a review from preparation to processing
2004|350.0|5.0|Nature|A route to high surface area, porosity and inclusion of large molecules in crystals
2005|685.0|5.0|Nature Materials|Nanowire dye-sensitized solar cells.
2006|321.0|4.0|Journal of Power Sources|Carbon properties and their role in supercapacitors
2007|1639.0|5.0|Carbon|Synthesis of graphene-based nanosheets via chemical reduction of exfoliated graphite oxide
2008|761.0|5.0|Nature|Anatase TiO2 single crystals with a large percentage of reactive facets
2009|1042.0|5.0|Science|The B73 maize genome: complexity, diversity, and dynamics.
2010|1354.0|5.0|PLOS ONE|Quantitative analysis of lipid droplet fusion: Inefficient steady state fusion but rapid stimulation by chemical fusogens
