----  Field Name Fiber-optic communication
----  Field Level 2.0
----  Field Papers Number 109420
----  All time max citation paper A Computational Approach to Edge Detection, 1986, (6540.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1984|47.0|2.0|Journal of the American College of Cardiology|Evaluation of aortic stenosis by continuous wave Doppler ultrasound
1985|69.0|2.0|Journal of Applied Physics|Resonant tunneling transistor with quantum well base and highenergy injection: A new negative differential resistance device
1986|160.0|2.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|A Computational Approach to Edge Detection
1987|52.0|2.0|Applied Physics Letters|Multiple quantum well reflection modulator
1988|128.0|2.0|Journal of Applied Physics|Atom diffusion and impurityinduced layer disordering in quantum well IIIV semiconductor heterostructures
1989|86.0|2.0|Journal of Lightwave Technology|Lightwave systems with optical amplifiers
1990|191.0|2.0|Applied Physics Letters|ptype ZnSe by nitrogen atom beam doping during molecular beam epitaxial growth
1991|160.0|3.0|Applied Physics Letters|Electroluminescence in the visible range during anodic oxidation of porous silicon films
1992|167.0|2.0|Applied Physics Letters|Visible electroluminescence from porous silicon
1993|172.0|3.0|IEEE\/ACM Transactions on Networking|A generalized processor sharing approach to flow control in integrated services networks: the multiple node case
1994|425.0|2.0|Journal of Applied Physics|Largebandgap SiC, IIIV nitride, and IIVI ZnSebased semiconductor device technologies
1995|157.0|2.0|Physical Review Letters|Inhibited Spontaneous Emission in Solid-State Physics and Electronics
1996|177.0|2.0|Journal of the ACM|Unreliable failure detectors for reliable distributed systems
1997|331.0|2.0|Journal of Applied Physics|The structural and luminescence properties of porous silicon
1998|258.0|3.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Neural network-based face detection
1999|681.0|3.0|IEEE Transactions on Information Theory|Space-time block codes from orthogonal designs
2000|306.0|3.0|Nature|Shape control of CdSe nanocrystals
2001|702.0|3.0|computer vision and pattern recognition|Rapid object detection using a boosted cascade of simple features
2002|265.0|4.0|Nature|Terahertz semiconductor-heterostructure laser
2003|611.0|4.0|computer vision and pattern recognition|Object class recognition by unsupervised scale-invariant learning
2004|342.0|4.0|IEEE\/ACM Transactions on Networking|Measuring ISP topologies with Rocketfuel
2005|1266.0|3.0|Journal of Applied Physics|A comprehensive review of ZnO materials and devices
2006|460.0|3.0|Nature|Management of singlet and triplet excitons for efficient white organic light-emitting devices
2007|568.0|3.0|Nature Photonics|Cutting-edge terahertz technology
2008|489.0|2.0|Journal of the American College of Cardiology|Influence of Omeprazole on the Antiplatelet Action of Clopidogrel Associated With Aspirin: The Randomized, Double-Blind OCLA (Omeprazole CLopidogrel Aspirin) Study
2009|1583.0|2.0|Nature Photonics|Bulk heterojunction solar cells with internal quantum efficiency approaching 100|[percnt]|
2010|1210.0|3.0|Nature Photonics|Graphene photonics and optoelectronics
