----  Field Name Stratigraphy: 
----  Field Level 2.0: 
----  Field Papers Number 52022:
----  All time max citation paper: Uplift-driven expansion delayed by middle Holocene desiccation in Lake Winnipeg, Manitoba, Canada, 2001, (2628.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1994|99.0|3.0|Reviews of Geophysics|Large igneous provinces: crustal structure, dimensions, and external consequences
1995|84.0|3.0|Geochimica et Cosmochimica Acta|The composition of the continental crust
1996|60.0|3.0|Earth and Planetary Science Letters|Reconciliation of late Quaternary sea levels derived from coral terraces at Huon Peninsula with deep sea oxygen isotope records
1997|200.0|3.0|Cell|MeCP2 Is a Transcriptional Repressor with Abundant Binding Sites in Genomic Chromatin
1998|224.0|4.0|Molecular Ecology|Comparative phylogeography and postglacial colonization routes in Europe
1999|167.0|4.0|Experimental Cell Research|Signaling by distinct classes of phosphoinositide 3-kinases.
2000|119.0|5.0|Nature|Molecular analysis of Neanderthal DNA from the northern Caucasus
2001|547.0|5.0|Geology|Uplift-driven expansion delayed by middle Holocene desiccation in Lake Winnipeg, Manitoba, Canada
2002|425.0|6.0|Journal of Geophysical Research|Correlation between volcanic and tectonic segmentation of fastspreading ridges: Evidence from volcanic structures and lava flow morphology on the East Pacific Rise at 910N
2003|462.0|6.0|Journal of Geophysical Research|Effect of grain size sorting on the formation of shorefaceconnected sand ridges
2004|372.0|6.0|Journal of Geophysical Research|Verticalaxis rotations determined from paleomagnetism of Mesozoic and Cenozoic strata of the Bolivian Andes
2005|266.0|7.0|Geophysical Research Letters|Seismic precursory patterns before a cliff collapse and critical point phenomena
2006|347.0|7.0|Journal of Geophysical Research|Subglacial sediments as a control on the onset and location of two Siple Coast ice streams, West Antarctica
2007|408.0|6.0|Atmospheric Environment|Source apportionment of airborne particulate matter using organic compounds as tracers
2008|395.0|7.0|Nature|High-resolution carbon dioxide concentration record 650,000800,000 years before present
2009|636.0|8.0|Nature Geoscience|Trends in the sources and sinks of carbon dioxide
2010|1323.0|7.0|PLOS ONE|A Geometrical Perspective for the Bargaining Problem
