----  Field Name Algebraic geometry: 
----  Field Level 2.0: 
----  Field Papers Number 18773:
----  All time max citation paper: Quantum field theory and the Jones polynomial, 1989, (1410.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1964|4.0|2.0|Journal of Chemical Physics|Application of the Space Group to the Molecular Orbital Treatment of Crystalline Iodine
1965|4.0|0.5|Journal of Personality and Social Psychology|Liberating effects of group pressure
1966|8.0|1.0|Bulletin of the American Mathematical Society|Cohomology and deformations in graded Lie algebras
1967|1.0|0.5|Journal of the American Oil Chemists' Society|The linolenic acid content of peanut oil.
1968|5.0|1.0|Annals of Applied Biology|Virus diseases of garden lupin in Great Britain
1969|7.0|1.0|Acta Mathematica|Locally homogeneous complex manifolds
1970|9.0|1.0|Mathematics of Computation|Factoring polynomials over large finite fields
1971|8.0|2.0|Engineering Fracture Mechanics|Plastic intensity factors for cracked plates
1972|7.0|2.0|Proceedings of the American Mathematical Society|Embedding nuclear spaces in products of an arbitrary Banach space
1973|13.0|2.0|Acta Mathematica|Nevanlinna theory and holomorphic mappings between algebraic varieties
1974|10.0|2.0|Manuscripta Mathematica|Characteristic invariants of foliated bundles
1975|7.0|2.0|Advances in Mathematics|Generic free resolutions and a family of generically perfect ideals
1976|12.0|0.0|Topology|On the topological structure of non-singular algebraic surfaces in CP 3
1977|11.0|1.0|Russian Mathematical Surveys|METHODS OF ALGEBRAIC GEOMETRY IN THE THEORY OF NON-LINEAR EQUATIONS
1978|26.0|2.5|Advances in Mathematics|Hilbert functions of graded algebras
1979|26.0|1.0|Journal of Magnetism and Magnetic Materials|Recent progress in the theory of itinerant electron magnetism
1980|9.0|1.0|Mathematische Zeitschrift|Group-graded rings and modules
1981|10.0|1.0|Transactions of the American Mathematical Society|A perturbation method in critical point theory and applications
1982|50.0|3.0|Communications of The ACM|Plane-sweep algorithms for intersecting geometric figures
1983|21.0|2.0|Communications in Mathematical Physics|On the construction of monopoles
1984|34.0|2.0|Transactions of the American Mathematical Society|Group-graded rings, smash products, and group actions
1985|25.0|2.0|The Visual Computer|Automatic Surface Generation in Computer Aided Design
1986|96.0|1.0|Communications in Mathematical Physics|Theta functions, modular invariance, and strings
1987|58.0|3.0|Physics Letters B|Multiloop calculations in covariant superstring theory
1988|121.0|3.0|Communications in Mathematical Physics|Topological sigma models
1989|415.0|3.0|Communications in Mathematical Physics|Quantum field theory and the Jones polynomial
1990|69.0|2.0|Nuclear Physics|Mean field theory, topological field theory, and multi-matrix models
1991|56.0|2.0|Nuclear Physics|A solution of two-dimensional topological quantum gravity
1992|59.0|2.0|Communications in Mathematical Physics|Intersection theory on the moduli space of curves and the matrix Airy function
1993|52.0|2.0|Nuclear Physics|Calabi-Yau Moduli Space, Mirror Manifolds and Spacetime Topology Change in String Theory
1994|454.0|3.0|Nuclear Physics|Electric - magnetic duality, monopole condensation, and confinement in N=2 supersymmetric Yang-Mills theory
1995|158.0|2.0|Nuclear Physics|Massless black holes and conifolds in string theory
1996|144.0|2.5|Nuclear Physics|D-branes and short distances in string theory
1997|70.0|2.0|artificial intelligence in education|Intelligent Tutoring Goes To School in the Big City
1998|38.0|2.0|foundations of computer science|Improved decoding of Reed-Solomon and algebraic-geometric codes
1999|57.0|2.0|Nuclear Physics|Boundary deformation theory and moduli spaces of D-branes
2000|100.0|2.0|Nature|Cell-cycle-regulated DNA double-strand breaks in somatic hypermutationof immunoglobulin genes
2001|151.0|2.0|Journal of High Energy Physics|Scaling Limits of the Fuzzy Sphere at one Loop
2002|353.0|3.0|Journal of High Energy Physics|NS5-Branes, T-Duality and Worldsheet Instantons
2003|198.0|2.5|Journal of High Energy Physics|Duality Twists, Orbifolds, and Fluxes
2004|143.0|3.0|Journal of High Energy Physics|Building a better racetrack
2005|205.0|3.0|Journal of High Energy Physics|Systematics of moduli stabilisation in Calabi-Yau flux compactifications
2006|268.0|3.0|Chemosphere|Levels and trends of brominated flame retardants in the European environment.
2007|265.0|2.0|Journal of High Energy Physics|Comments on multiple M2-branes
2008|148.0|3.0|Journal of High Energy Physics|What is the Simplest Quantum Field Theory?
2009|205.0|3.0|Journal of High Energy Physics|N=2 dualities
2010|191.0|2.0|Biotechnology Advances|Inducing drought tolerance in plants: Recent advances
