----  Field Name Microscopy
----  Field Level 2.0
----  Field Papers Number 67695
----  All time max citation paper Systematic and integrative analysis of large gene lists using DAVID bioinformatics resources., 2009, (6860.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1977|80.0|2.0|Science|Glutamine synthetase: glial localization in brain
1978|48.0|2.0|Journal of Clinical Periodontology|Relative distribution of bacteria at clinically healthy and periodontally diseased sites in humans
1979|19.0|2.0|Journal of Cell Biology|Isolation of the pericellular matrix of human fibroblast cultures
1980|24.0|3.0|Nature|Compact myelin exists in the absence of basic protein in the shiverer mutant mouse.
1981|53.0|2.0|Nature|Immunoreactive substance P and serotonin present in the same dense-core vesicles
1982|67.0|3.0|Journal of Investigative Dermatology|Immunoelectron Microscopic Identification of Langerhans Cells Using a New Antigenic Marker
1983|58.0|2.0|Journal of Cell Science|Bacillus thuringiensis var israelensis crystal delta-endotoxin: effects on insect and mammalian cells in vitro and in vivo
1984|146.0|2.0|The Journal of Comparative Neurology|Glutamate- and GABA-containing neurons in the mouse and rat brain, as demonstrated with a new immunocytochemical technique
1985|101.0|2.0|The Journal of Comparative Neurology|Immunocytochemical localization of choline acetyltransferase in rat cerebral cortex: A study of cholinergic neurons and synapses
1986|63.0|2.0|Cancer Research|Single Cell Analysis of Daunomycin Uptake and Efflux in Multidrug-resistant and -sensitive KB Cells: Effects of Verapamil and Other Drugs
1987|73.0|3.0|Applied Physics Letters|Formation of thin superconducting films by the laser processing method
1988|87.0|3.0|The Journal of Comparative Neurology|Motor nuclei of peroneal muscles in the cat spinal cord
1989|110.0|2.0|Applied Physics Letters|Structural properties of As-rich GaAs grown by molecular beam epitaxy at low temperatures
1990|61.0|3.0|Journal of Applied Physics|Magnetic force microscopy: General principles and application to longitudinal recording media
1991|60.0|2.0|Journal of Neuroscience Research|Immunohistochemical evidence for the coexistence of substance P, thyrotropinreleasing hormone, GABA, methioninenkephalin, and leucinenkephalin in the serotonergic neurons of the caudal raphe nuclei: A dual labeling in the rat
1992|157.0|2.0|Applied Physics Letters|Combined shear force and nearfield scanning optical microscopy
1993|88.0|3.0|international conference on computer graphics and interactive techniques|Toolglass and magic lenses: the see-through interface
1994|86.0|3.0|Applied Physics Letters|Nanoscale patterning and oxidation of Hpassivated Si(100)21 surfaces with an ultrahigh vacuum scanning tunneling microscope
1995|310.0|3.0|Journal of Immunological Methods|A novel assay for apoptosis. Flow cytometric detection of phosphatidylserine expression on early apoptotic cells using fluorescein labelled Annexin V.
1996|162.0|3.0|Mechanisms of Development|Nuclear localization of beta-catenin by interaction with transcription factor LEF-1.
1997|185.0|4.0|Cell|Association of Transcriptionally Silent Genes with Ikaros Complexes at Centromeric Heterochromatin
1998|522.0|5.0|Nature Medicine|Neurogenesis in the adult human hippocampus
1999|177.0|5.0|JAMA|Reducing children's television viewing to prevent obesity : A Randomized controlled trial
2000|412.0|6.0|Trends in Cell Biology|Mitochondria as the central control point of apoptosis
2001|181.0|6.0|Trends in Cell Biology|Chromosomal passengers and the (aurora) ABCs of mitosis
2002|178.0|6.0|Acta Materialia|Effects of the substrate on the determination of thin film mechanical properties by nanoindentation
2003|613.0|7.0|Nature|Identification of the haematopoietic stem cell niche and control of the niche size
2004|455.0|7.0|Journal of Materials Research|Measurement of hardness and elastic modulus by instrumented indentation: Advances in understanding and refinements to methodology
2005|414.0|6.0|Cancer Cell|Tensional homeostasis and the malignant phenotype
2006|410.0|7.0|Biophysical Journal|Ultra-High Resolution Imaging by Fluorescence Photoactivation Localization Microscopy
2007|1223.0|7.0|Review of Scientific Instruments|WSXM: A software for scanning probe microscopy and a tool for nanotechnology
2008|2058.0|7.0|Nature Protocols|Analyzing real-time PCR data by the comparative CT method
2009|5660.0|6.0|Nature Protocols|Systematic and integrative analysis of large gene lists using DAVID bioinformatics resources.
2010|1420.0|7.0|Nature Protocols|I-TASSER: a unified platform for automated protein structure and function prediction
