----  Field Name Crystal chemistry: 
----  Field Level 2.0: 
----  Field Papers Number 1130:
----  All time max citation paper: Filled Skutterudite Antimonides: A New Class of Thermoelectric Materials, 1996, (818.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1997|25.0|3.0|Journal of Nuclear Materials|Incorporation mechanisms of actinide elements into the structures of U 6+ phases formed during the oxidation of spent nuclear fuel
1998|40.0|1.0|Geochimica et Cosmochimica Acta|Mineral-aqueous fluid partitioning of trace elements at 9001200C and 3.05.7 GPa: new experimental data for garnet, clinopyroxene, and rutile, and implications for mantle metasomatism
1999|39.0|2.0|Geochimica et Cosmochimica Acta|The role of clinopyroxene in generating U-series disequilibrium during mantle melting
2000|23.0|2.5|Nature|Pressure-induced changes in the compression mechanism of aluminous perovskitein the Earth's mantle
2001|39.0|3.0|Paleoceanography|Kinetic control of skeletal Sr/Ca in a symbiotic coral: Implications for the paleotemperature proxy
2002|24.0|4.5|Geochimica et Cosmochimica Acta|Melt composition control of Zr/Hf fractionation in magmatic processes
2003|39.0|6.0|Applied Clay Science|Clay and iron oxide pigments in the history of painting
2004|36.0|5.0|Proceedings of the National Academy of Sciences of the United States of America|Electronic spin state of iron in lower mantle perovskite
2005|39.0|5.5|Journal of Geophysical Research|Influence of protons on FeMg interdiffusion in olivine
2006|38.0|3.0|Geophysical Research Letters|Olivine hydration in the deep upper mantle: Effects of temperature and silica activity
2007|281.0|5.0|Journal of the American Ceramic Society|Refractory Diborides of Zirconium and Hafnium
2008|36.0|4.0|Soft Matter|Control of morphology in pattern directed dewetting of thin polymer films
2009|49.0|4.5|Journal of Colloid and Interface Science|The effects of nanoparticle aggregation processes on aggregate structure and metal uptake.
2010|50.0|2.0|Acta Biomaterialia|Octacalcium phosphate: Osteoconductivity and crystal chemistry
