----  Field Name Planetary science: 
----  Field Level 2.0: 
----  Field Papers Number 24277:
----  All time max citation paper: The composition of the Earth, 1995, (3800.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1999|110.0|4.0|Journal of Cardiac Failure|Candesartan in heart failureassessment of reduction in mortality and morbidity (CHARM): Rationale and design
2000|84.0|5.0|Journal of Management|A Resource-Based Theory of Strategic Alliances
2001|90.0|5.0|Journal of Geophysical Research|Mars Global Surveyor Mars Orbiter Camera: Interplanetary Cruise through Primary Mission
2002|423.0|6.0|Journal of Geophysical Research|Dark ring in southwestern Orientale Basin: Origin as a single pyroclastic eruption
2003|179.0|6.0|IEEE\/ASME Journal of Microelectromechanical Systems|Creating, transporting, cutting, and merging liquid droplets by electrowetting-based actuation for digital microfluidic circuits
2004|177.0|5.0|Icarus|Interannual variability in TES atmospheric observations of Mars during 19992003
2005|326.0|6.0|Journal of Geophysical Research|Flow discharge and sediment transport models for estimating a minimum timescale of hydrological activity and channel and delta formation on Mars
2006|128.0|6.0|international conference on computer communications|AnySee: Peer-to-Peer Live Streaming
2007|188.0|6.0|Journal of Cleaner Production|A review of assessments conducted on bio-ethanol as a transportation fuel from a net energy, greenhouse gas, and environmental life cycle perspective.
2008|199.0|6.0|Science|Direct Imaging of Multiple Planets Orbiting the Star HR 8799
2009|378.0|5.0|Journal of Environmental Management|Recent developments in Life Cycle Assessment
2010|235.0|6.0|Applied Energy|A review on photovoltaic/thermal hybrid solar technology
