----  Field Name Differential calculus: 
----  Field Level 2.0: 
----  Field Papers Number 18877:
----  All time max citation paper: Bootstrap Methods: Another Look at the Jackknife, 1979, (5087.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1995|39.0|2.0|Chemical Physics Letters|The second-order approximate coupled cluster singles and doubles model CC2
1996|91.0|2.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Region competition: unifying snakes, region growing, and Bayes/MDL for multiband image segmentation
1997|109.0|2.0|Proceedings of the National Academy of Sciences of the United States of America|Cross-validated maximum likelihood enhances crystallographic simulated annealing refinement
1998|76.0|3.0|Antimicrobial Agents and Chemotherapy|Pharmacodynamic Evaluation of Factors Associated with the Development of Bacterial Resistance in Acutely Ill Patients during Therapy
1999|88.0|3.0|The Lancet|Chronic stress in elderly carers of dementia patients and antibody response to influenza vaccination
2000|170.0|3.0|JAMA|A 3-Level Prognostic Classification in Septic Shock Based on Cortisol Levels and Cortisol Response to Corticotropin
2001|185.0|4.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Fast approximate energy minimization via graph cuts
2002|255.0|4.0|NeuroImage|IMPROVED OPTIMIZATION FOR THE ROBUST AND ACCURATE LINEAR REGISTRATION AND MOTION CORRECTION OF BRAIN IMAGES
2003|621.0|4.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Kernel-based object tracking
2004|311.0|4.0|Journal of Machine Learning Research|Learning the Kernel Matrix with Semidefinite Programming
2005|503.0|4.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Face recognition using Laplacianfaces
2006|157.0|4.0|Gastroenterology|The Development and Validation of an Endoscopic Grading System for Barretts Esophagus: The Prague C & M Criteria
2007|261.0|4.0|Osteoporosis International|The use of clinical risk factors enhances the performance of BMD in the prediction of hip and osteoporotic fractures in men and women
2008|493.0|5.0|Nature Genetics|Genome-wide association scan in women with systemic lupus erythematosus identifies susceptibility variants in ITGAM, PXK, KIAA1542 and other loci
2009|473.0|4.0|Annals of Neurology|Cerebrospinal fluid biomarker signature in Alzheimer's disease neuroimaging initiative subjects
2010|306.0|6.0|Journal of Molecular Modeling|Quantitative analysis of molecular surfaces: areas, volumes, electrostatic potentials and average local ionization energies
