----  Field Name Information theory
----  Field Level 2.0
----  Field Papers Number 188423
----  All time max citation paper MEGA5: molecular evolutionary genetics analysis using maximum likelihood, evolutionary distance, and maximum parsimony methods., 2011, (17325.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1972|36.0|1.0|Icarus|Preliminary mariner 9 report on the geology of Mars
1973|19.0|1.0|IEEE Transactions on Computers|Waveform Segmentation Through Functional Approximation
1974|35.0|2.0|Psychophysiology|Lateral Specialization of Cognitive Mode: II. EEG Frequency Analysis
1975|62.0|1.0|Journal of Chemical Physics|Vibrational energy transfer in molecular collisions: an information theoretic analysis and synthesis
1976|55.0|2.0|Solar Energy|A design procedure for solar heating systems
1977|58.0|1.0|Journal of Experimental Psychology: General|Semantic Priming and Retrieval from Lexical Memory: Roles of Inhibitionless Spreading Activation and Limited-Capacity Attention.
1978|106.0|2.0|Communications of The ACM|A method for obtaining digital signatures and public-key cryptosystems
1979|61.0|2.0|Communications of The ACM|High level programming for distributed computing
1980|99.0|2.0|Proceedings of the National Academy of Sciences of the United States of America|Intracellular Protein Topogenesis
1981|26.0|2.0|IEEE Transactions on Acoustics, Speech, and Signal Processing|A level building dynamic time warping algorithm for connected word recognition
1982|80.0|2.0|Mathematische Annalen|Factoring Polynomials with Rational Coefficients.
1983|51.0|1.0|The Journal of Comparative Neurology|Extrinsic and intrinsic fiber connections of the telencephalon in a teleost, Sebastiscus marmoratus
1984|80.0|2.0|ACM Transactions on Database Systems|The Grid File: An Adaptable, Symmetric Multikey File Structure
1985|199.0|2.0|The New England Journal of Medicine|The inverse relation between fish consumption and 20-year mortality from coronary heart disease.
1986|232.0|2.0|Machine Learning|Induction of Decision Trees
1987|230.0|2.0|Artificial Intelligence|Diagnosing multiple faults
1988|125.0|2.0|IEEE Computer|Self-organization in a perceptual network
1989|305.0|2.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|A theory for multiresolution signal decomposition: the wavelet representation
1990|114.0|2.0|Proceedings of the IEEE|30 years of adaptive neural networks: perceptron, Madaline, and backpropagation
1991|163.0|2.0|IEEE Journal on Selected Areas in Communications|Equivalent capacity and its application to bandwidth allocation in high-speed networks
1992|221.0|2.0|IEEE Transactions on Image Processing|Image coding using wavelet transform
1993|264.0|3.0|IEEE Transactions on Signal Processing|Embedded image coding using zerotrees of wavelet coefficients
1994|248.0|3.0|Signal Processing|Independent component analysis, a new concept?
1995|214.0|3.0|international symposium on microarchitecture|Myrinet: a gigabit-per-second local area network
1996|414.0|3.0|IEEE Transactions on Circuits and Systems for Video Technology|A new, fast, and efficient image codec based on set partitioning in hierarchical trees
1997|228.0|3.0|international conference on database theory|Querying Semi-Structured Data
1998|587.0|3.0|IEEE Transactions on Information Theory|Space-time codes for high data rate wireless communication: performance criterion and code construction
1999|681.0|4.0|IEEE Transactions on Information Theory|Space-time block codes from orthogonal designs
2000|504.0|3.0|Nature|The large-scale organization of metabolic networks
2001|1873.0|4.0|Bioinformatics|MRBAYES: Bayesian inference of phylogenetic trees
2002|859.0|5.0|Computer Networks|Wireless sensor networks: a survey
2003|847.0|4.0|American Journal of Human Genetics|A Comparison of Bayesian Methods for Haplotype Reconstruction from Population Genotype Data
2004|1944.0|4.0|IEEE Transactions on Information Theory|Cooperative diversity in wireless networks: Efficient protocols and outage behavior
2005|806.0|4.0||A preliminary study
2006|648.0|3.0|PLOS Biology|Relaxed phylogenetics and dating with confidence
2007|1914.0|3.0|Behavior Research Methods|G*Power 3: A flexible statistical power analysis program for the social, behavioral, and biomedical sciences
2008|1154.0|2.0|Genome Research|Mapping short DNA sequencing reads and calling variants using mapping quality scores
2009|1583.0|2.0|Nature Photonics|Bulk heterojunction solar cells with internal quantum efficiency approaching 100|[percnt]|
2010|4648.0|3.0|Bioinformatics|Fast and accurate long-read alignment with BurrowsWheeler transform
