----  Field Name Statistical graphics
----  Field Level 2.0
----  Field Papers Number 95412
----  All time max citation paper An improved method of constructing a database of monthly climate observations and associated high-resolution grids, 2005, (2065.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1948|2.0|1.0|Journal of Dairy Science|Effect of Season, Breed and Species of Ruminants on the Vitamin A Potency of Butterfat
1949|1.0|1.0|JAMA Pediatrics|MORPHOLOGIC CHARACTERISTICS AND ANTIBIOTIC RESISTANCE OF HEMOPHILUS INFLUENZAE
1950|4.0|1.5|Journal of Dairy Science|Tocopherol, carotenoid and vitamin-A content of the milk fat and the resistance of milk to the development of oxidized flavors "as influenced by breed and season.
1951|2.0|0.0|Parasitology|The seasonal and diurnal activities of individual sheep ticks (Ixodes ricinus L.)
1952|4.0|2.0|Hydrobiologia|On the oxygen consumption of ancylidae (Gastropoda) from an ecological point of view
1953|4.0|1.0|Journal of Dairy Research|503. The properties of New Zealand butters and butterfats: III. Seasonal variations in the nature of the unsaturated acids of butterfat as estimated by spectrophotometric methods
1954|1.0|1.0|Journal of the Marine Biological Association of the United Kingdom|Thyroidectomy of the dogfish, Scyllium canicula (L.), and the effect of dogfish thyroid upon the oxygen consumption of rats
1955|3.0|0.0|Annals of Applied Biology|THE SEASONAL RESPONSE OF THE POTATOROOT EELWORM HETERODERA ROSTOCHIENSIS WOLLENWEBER: EMERGENCE OF LARVAE THROUGHOUT THE YEAR FROM CYSTS EXPOSED TO DIFFERENT TEMPERATURE CYCLES
1956|16.0|2.0|Journal of Dairy Research|613. Variations in the chemical composition of milk with particular reference to the solids-not-fat: I. The effect of stage of lactation, season of year and age of cow
1957|3.0|1.5|Journal of Dairy Science|Fertility of Bovine Spermatozoa Stored at Minus 79 C. for One Week and for Seventeen Weeks
1958|6.0|2.0|Journal of Dairy Science|Hardness of Butter. I. Influence of Season and Manufacturing Method1
1959|7.0|2.0|Journal of Dairy Science|Genetic and Environmental Portions of the Variation among Herds in Butterfat Production1
1960|22.0|1.0|Journal of Dairy Science|Structure and Synthesis of Milk Fat. I. Gas Chromatographic Analysis1,2
1961|13.0|2.0|Cell and Tissue Research|HYPOTHALAMIC NEUROSECRETION IN THE REFRACTORY AND POST-REFRACTORY PERIODS AND ITS RELATIONSHIP TO THE RATE OF PHOTOPERIODICALL Y INDUCED TESTICULAR GROWTH IN ZONOTRICHIA LEUCOPHRYS GAMBELII*
1962|7.0|1.0|Science|Inhibition of Hypoxylon pruinatum by Pyrocatechol Isolated from Bark of Aspen
1963|9.0|1.5|Journal of Geophysical Research|Snow stratigraphy and oxygen isotope variations in the glaciological pit of King Baudouin Station, Queen Maud Land, Antarctica
1964|34.0|1.0|Journal of Geophysical Research|Atmospheric motions from sodium cloud drifts
1965|67.0|1.0|Journal of Geophysical Research|Electron and molecular nitrogen temperature and density in the thermosphere.
1966|15.0|1.5|Journal of Atmospheric and Solar-Terrestrial Physics|The collision frequency in the E- and D-regions of the ionosphere
1967|70.0|1.0|Journal of Geophysical Research|Global behavior of the ionosphere at 1000kilometer altitude
1968|33.0|2.0|Journal of Geophysical Research|Universaltime control of the lowenergy electron fluxes in the polar regions
1969|29.0|3.0|Geochimica et Cosmochimica Acta|Chemical concentrations of pollutant lead aerosols, terrestrial dusts and sea salts in Greenland and Antarctic snow strata
1970|51.0|2.0|Journal of Geophysical Research|Vertical drift velocities and eastwest electric fields at the magnetic equator
1971|15.0|2.0|Planetary and Space Science|Millstone Hill Thomson scatter results for 1965
1972|28.0|2.0|Journal of Geophysical Research|Theoretical model for the latitude dependence of the thermospheric annual and semiannual variations.
1973|40.0|4.0|Journal of Geophysical Research|Distribution of atomic oxygen in the upper atmosphere deduced from Ogo 6 airglow observations
1974|37.0|3.0|Radio Science|Tidal oscillations of the meridional neutral wind at midlatitudes
1975|53.0|3.0|Journal of Geophysical Research|A quantitative magnetospheric model derived from spacecraft magnetometer data
1976|50.0|3.0|Journal of Comparative Physiology A-neuroethology Sensory Neural and Behavioral Physiology|A Functional Analysis of Circadian Pacemakers in Nocturnal Rodents. V. Pacemaker Structure: A Clock for All Seasons
1977|40.0|2.0|Journal of Geophysical Research|Mars: Water vapor observations from the Viking orbiters
1978|25.0|2.0|Journal of Fish Biology|Seasonal and diurnal rhythms of thyroidal status in the rainbow trout, Salmo gairdneri Richardson
1979|78.0|2.0|Journal of Geophysical Research|Properties and effects of dust particles suspended in the Martian atmosphere
1980|71.0|3.0|Journal of Geophysical Research|Sensitivity of a global climate model to an increase of CO2 concentration in the atmosphere
1981|129.0|3.0|Journal of Geophysical Research|Tropospheric chemistry - A global perspective
1982|58.0|2.0|The Journal of Comparative Neurology|Cell death in the mammalian visual system during normal development: I. Retinal ganglion cells
1983|107.0|2.0|Journal of Geophysical Research|A Revised thermospheric model based on mass spectrometer and incoherent scatter data: MSIS83
1984|61.0|2.0|Journal of Geophysical Research|Seasonal cycle experiment on the climate sensitivity due to a doubling of CO2 with an atmospheric general circulation model coupled to a simple mixedlayer ocean model
1985|63.0|3.0|Journal of Geophysical Research|Tropospheric ozone: Seasonal behavior, trends, and anthropogenic influence
1986|52.0|2.0|Nature|Nitric acid cloud formation in the cold Antarctic stratosphere: a major cause for the springtime ozone hole
1987|159.0|2.0|Journal of Geophysical Research|MSIS86 Thermospheric Model
1988|89.0|2.0|Reviews of Geophysics|The mystery of the Antarctic Ozone Hole
1989|57.0|2.0|Journal of Atmospheric Chemistry|Global Distribution of Natural Freshwater Wetlands and Rice Paddies, their Net Primary Productivity, Seasonality and Possible Methane Emissions
1990|73.0|2.0|International Journal of Climatology|Mean seasonal and spatial variability in gaugecorrected, global precipitation
1991|97.0|3.0|Journal of Geophysical Research|Threedimensional model synthesis of the global methane cycle
1992|100.0|2.0|Journal of Geophysical Research|Ocean general circulation from a global eddyresolving model
1993|116.0|3.0|Human Genetics|Detection of complete and partial chromosome gains and losses by comparative genomic in situ hybridization
1994|73.0|3.0|The Lancet|Seasonal variations of plasma fibrinogen and factor VII activity in the elderly: winter infections and death from cardiovascular disease
1995|193.0|3.0|Reviews of Geophysics|Stratospheretroposphere exchange
1996|72.0|3.0|Journal of Geophysical Research|A global threedimensional model study of carbonaceous aerosols
1997|101.0|4.0|The Lancet|Are the clinical effects of homoeopathy placebo effects? A meta-analysis of placebo-controlled trials
1998|101.0|4.0|Journal of Geophysical Research|Monsoons: Processes, predictability, and the prospects for prediction
1999|150.0|4.0|Geophysical Research Letters|Thinning of the Arctic seaice cover
2000|136.0|5.0|Journal of Affective Disorders|Re-evaluating the prevalence of and diagnostic composition within the broad clinical spectrum of bipolar disorders.
2001|261.0|5.0|The Lancet|Long-term effects of glucosamine sulphate on osteoarthritis progression: a randomised, placebo-controlled clinical trial
2002|209.0|6.0|Remote Sensing of Environment|Overview of the radiometric and biophysical performance of the MODIS vegetation indices
2003|194.0|7.0|Hormones and Behavior|The concept of allostasis in biology and biomedicine
2004|377.0|7.0|Journal of Geophysical Research|Biogeochemical impact of summertime coastal upwelling on the New Jersey Shelf
2005|623.0|7.0|International Journal of Climatology|An improved method of constructing a database of monthly climate observations and associated high-resolution grids
2006|535.0|7.0|Journal of Geophysical Research|Global observed changes in daily climate extremes of temperature and precipitation
2007|338.0|8.0|Geophysical Research Letters|Arctic sea ice decline: Faster than forecast
2008|787.0|8.0|PLOS ONE|Measuring the Meltdown: Drivers of Global Amphibian Extinction and Decline
2009|911.0|8.0|PLOS ONE|Substantial contribution of submicroscopical Plasmodium falciparum gametocyte carriage to the infectious reservoir in an area of seasonal transmission.
2010|1322.0|8.0|PLOS ONE|Immunocontraception in wild horses (Equus caballus) extends reproductive cycling beyond the normal breeding season.
