----  Field Name Superconductivity: 
----  Field Level 2.0: 
----  Field Papers Number 300225:
----  All time max citation paper: Synthesis of graphene-based nanosheets via chemical reduction of exfoliated graphite oxide, 2007, (4432.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
2001|834.0|3.0|Science|Spintronics: A Spin-Based Electronics Vision for the Future
2002|536.0|3.0|Advanced Materials|Organic Thin Film Transistors for Large Area Electronics
2003|577.0|4.0|Nature Cell Biology|Activation of the interferon system by short-interfering RNAs
2004|463.0|4.0|Reviews of Modern Physics|Spintronics: fundamentals and applications
2005|429.0|4.0|Nature Materials|Donor impurity band exchange in dilute ferromagnetic oxides
2006|787.0|3.0|Chemico-Biological Interactions|Free radicals, metals and antioxidants in oxidative stress-induced cancer
2007|1639.0|4.0|Carbon|Synthesis of graphene-based nanosheets via chemical reduction of exfoliated graphite oxide
2008|1327.0|4.0|Accounts of Chemical Research|Density Functionals with Broad Applicability in Chemistry
2009|2969.0|4.0|Science|Graphene: Status and Prospects
2010|2461.0|5.0|Journal of Chemical Physics|A consistent and accurate ab initio parametrization of density functional dispersion correction (DFT-D) for the 94 elements H-Pu
