----  Field Name Behavioral ecology: 
----  Field Level 2.0: 
----  Field Papers Number 7885:
----  All time max citation paper: Optimal foraging: The marginal value theorem, 1976, (2024.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1969|6.0|2.0|General and Comparative Endocrinology|Evidence for a pineal contribution in the regulation of vertebrate reproductive systems
1970|34.0|34.0|Hormones and Behavior|Dihydrotestosterone, androstenedione, testosterone: Comparative effectiveness in masculinizing and defeminizing reproductive systems in male and female rats
1971|3.0|0.0|Bulletin of Entomological Research|Observations on changes in the female reproductive system of the wheat bulb fly Leptohylemyia coarctata (Fall.)
1972|6.0|1.0|Vision Research|Spatial organization of normal and visually deprived units in the lateral geniculate nucleus of the cat
1973|17.0|1.0|Biological Cybernetics|Models of the saccadic eye movement control system
1974|50.0|1.0|Animal Behaviour|Hunting by expectation or optimal foraging: A study of patch use by chickadees
1975|6.0|2.0|Marine Biology|Possible effects of water pollution on the community structure of Red Sea corals
1976|78.0|2.0|Theoretical Population Biology|Optimal foraging: The marginal value theorem
1977|62.0|4.0|Animal Behaviour|Optimal prey selection in the great tit (Parus major)
1978|46.0|5.0|Nature|Influence of a predator on the optimal foraging behaviour of sticklebacks (Gasterosteus aculeatus L.)
1979|36.0|4.5|Animal Behaviour|Optimal foraging of sticklebacks on swarming prey
1980|16.0|2.0|Animal Behaviour|Optimal Foraging in a Uniform Habitat: The Search Mechanism of the Green Lacewing
1981|36.0|4.0|Behavioral Ecology and Sociobiology|Optimal foraging and territorial defence in the Great Tit ( Parus major )
1982|43.0|2.0|Behavioral Ecology and Sociobiology|Optimal foraging: Some simple stochastic models.
1983|34.0|4.0|Journal of Cell Biology|Regulation of chloroplast membrane function: protein phosphorylation changes the spatial organization of membrane components.
1984|34.0|3.0|Animal Behaviour|Prey selection by plovers: Optimal foraging in mixed-species groups
1985|135.0|2.0|Behavioral and Brain Sciences|Choice, optimal foraging, and the delay-reduction hypothesis
1986|24.0|2.0|Nature|A cell surface molecule distributed in a dorsoventral gradient in the perinatal rat retina
1987|105.0|3.0|Behavioral and Brain Sciences|The comparative psychology of intelligence
1988|50.0|2.5|Behavioral and Brain Sciences|Research on self-control: An integrating framework
1989|68.0|2.0|Behavioral and Brain Sciences|Selfishness examined: Cooperation in the absence of egoistic incentives
1990|47.0|2.0|Psychological Bulletin|Truth and Consequences of Ordinal Differences in Statistical Distributions: Toward a Theory of Hierarchical Inference
1991|58.0|2.0|Journal of Cell Biology|Four Molecular Pathways of T Cell Adhesion to Endothelial Cells: Roles of LFA-1, VCAM-1, and ELAM-1 and Changes in Pathway Hierarchy Under Different Activation Conditions
1992|48.0|3.0|Oikos|Ecological processes that affect populations in complex landscapes
1993|48.0|2.0|Current Anthropology|Egalitarian Behavior and Reverse Dominance Hierarchy
1994|31.0|2.0|Proceedings of The Royal Society B: Biological Sciences|Superinfection and the Evolution of Parasite Virulence
1995|131.0|4.0|Current Opinion in Neurobiology|Temporal structure in spatially organized neuronal ensembles: a role for interneuronal networks
1996|64.0|3.0|Psychological Review|Reasoning the fast and frugal way : Models of bounded rationality
1997|67.0|5.0|Proceedings of the National Academy of Sciences of the United States of America|Transmembrane/cytoplasmic domain-mediated membrane type 1-matrix metalloprotease docking to invadopodia is required for cell invasion
1998|233.0|5.0|Nature|The antigenic structure of the HIV gp120 envelope glycoprotein
1999|133.0|6.5|Molecular Cell|Dynamic repositioning of genes in the nucleus of lymphocytes preparing for cell division.
2000|195.0|7.0|Biological Reviews|Why do females mate multiply? A review of the genetic benefits
2001|423.0|7.0|Nature|Crystal structure of photosystem II from Synechococcus elongatus at 3.8 |[angst]| resolution
2002|326.0|9.0|Genome Biology|Assessing the impact of comparative genomic sequence data on the functional annotation of the Drosophila genome
2003|175.0|9.0|Annual Review of Microbiology|THINKING ABOUT BACTERIAL POPULATIONS AS MULTICELLULAR ORGANISMS
2004|167.0|10.0|Annual Review of Entomology|ECOLOGICAL, BEHAVIORAL, AND BIOCHEMICAL ASPECTS OF INSECT HYDROCARBONS*
2005|285.0|9.0|Nature Neuroscience|Anatomy and regulation of the central melanocortin system.
2006|218.0|9.0|Journal of Cell Biology|Spatial organization of the mammalian genome surveillance machinery in response to DNA strand breaks.
2007|257.0|8.0|Proceedings of the National Academy of Sciences of the United States of America|Distribution of hematopoietic stem cells in the bone marrow according to regional hypoxia
2008|414.0|9.0|Nature|Domain organization of human chromosomes revealed by mapping of nuclear lamina interactions
2009|246.0|9.0|international conference on computer vision|Multiple kernels for object detection
2010|1322.0|8.0|PLOS ONE|Immunocontraception in wild horses (Equus caballus) extends reproductive cycling beyond the normal breeding season.
