----  Field Name Earthquake engineering: 
----  Field Level 2.0: 
----  Field Papers Number 42627:
----  All time max citation paper: The rise of graphene, 2007, (9404.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1998|130.0|2.0|Journal of Geophysical Research|Closing the gap between regional and global travel time tomography
1999|147.0|3.0|Trends in Cell Biology|Looking at lipid rafts?
2000|241.0|3.0|Magnetic Resonance in Medicine|In vivo fiber tractography using DTMRI data
2001|105.0|3.0|ieee symposium on security and privacy|A model for asynchronous reactive systems and its application to secure message transmission
2002|214.0|4.0|Nature|Long-term dendritic spine stability in the adult cortex
2003|286.0|5.0|Nature Materials|Ferromagnetism above room temperature in bulk and transparent thin films of Mn-doped ZnO
2004|384.0|5.0|Nature Materials|Giant tunnelling magnetoresistance at room temperature with MgO (100) tunnel barriers
2005|873.0|5.0|Nature Materials|High-efficiency solution processable polymer photovoltaic cells by self-organization of polymer blends
2006|533.0|5.0|Nature Materials|A strong regioregularity effect in self-organizing conjugated polymer films and high-efficiency polythiophene:fullerene solar cells
2007|4087.0|5.0|Nature Materials|The rise of graphene
2008|1127.0|5.0|Nature Materials|Biosensing with plasmonic nanosensors.
2009|1250.0|5.0|Nature Materials|Understanding biophysicochemical interactions at the nano|[ndash]|bio interface
2010|452.0|5.0|Nature Materials|Atomic layers of hybridized boron nitride and graphene domains
