----  Field Name Aerodynamics
----  Field Level 2.0
----  Field Papers Number 102493
----  All time max citation paper Solar engineering of thermal processes, 1991, (2972.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
2001|212.0|4.0|IEEE Signal Processing Magazine|Multiple description coding: compression meets the network
2002|446.0|4.0|IEEE Computer|Networks on chips: a new SoC paradigm
2003|740.0|5.0|Annual Review of Neuroscience|AMPA RECEPTOR TRAFFICKING AND SYNAPTIC PLASTICITY
2004|992.0|5.0|Nature|EXTINCTION RISK FROM CLIMATE CHANGE
2005|539.0|4.0||PRINCIPLES OF CATEGORIZATION
2006|204.0|5.0|computer vision and pattern recognition|SVM-KNN: Discriminative Nearest Neighbor Classification for Visual Category Recognition
2007|492.0|5.0|Physiological Reviews|Physiology and Pathophysiology of Purinergic Neurotransmission
2008|720.0|4.0|PLOS ONE|The Male Sex Pheromone of the Butterfly Bicyclus anynana : Towards an Evolutionary Analysis
2009|845.0|3.0|Nature|Origins and evolutionary genomics of the 2009 swine-origin H1N1 influenza A epidemic
2010|798.0|6.0|Monthly Weather Review|A New Vertical Diffusion Package with an Explicit Treatment of Entrainment Processes
