----  Field Name Text mining: 
----  Field Level 2.0: 
----  Field Papers Number 16047:
----  All time max citation paper: Phaser crystallographic software., 2007, (3999.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1994|62.0|1.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Decision combination in multiple classifier systems
1995|34.0|2.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Goal-directed evaluation of binarization methods
1996|40.0|3.0|Applied and Environmental Microbiology|Distribution of bacterial populations in a stratified fjord (mariager fjord, denmark) quantified by in situ hybridization and related to chemical gradients in the water column.
1997|66.0|3.5|Computational Linguistics|TextTiling: segmenting text into multi-paragraph subtopic passages
1998|77.0|5.0|Applied and Environmental Microbiology|Analysis of BIOLOG GN Substrate Utilization Patterns by Microbial Communities
1999|113.0|8.5|IEEE Intelligent Systems & Their Applications|OntoSeek: content-based access to the Web
2000|80.0|5.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Twenty years of document image analysis in PAMI
2001|132.0|4.0|Machine Learning|Concept decompositions for large sparse text data using clustering
2002|264.0|4.0|knowledge discovery and data mining|Optimizing search engines using clickthrough data
2003|158.0|4.0|international world wide web conferences|SemTag and seeker: bootstrapping the semantic web via automated semantic annotation
2004|305.0|5.0|knowledge discovery and data mining|Mining and summarizing customer reviews
2005|214.0|4.0|international conference on computer vision|Discovering objects and their location in images
2006|286.0|4.0|PLOS Pathogens|Identification of a novel Gammaretrovirus in prostate tumors of patients homozygous for R462Q RNASEL variant.
2007|1854.0|3.0|Journal of Applied Crystallography|Phaser crystallographic software.
2008|235.0|3.0|Nucleic Acids Research|RegulonDB (version 6.0): gene regulation model of Escherichia coli K-12 beyond transcription, active (experimental) annotated promoters and Textpresso navigation
2009|258.0|3.0|Journal of Language and Social Psychology|The Psychological Meaning of Words: LIWC and Computerized Text Analysis Methods
2010|541.0|4.0|Nanoscale Research Letters|Discoid Bicelles as Efficient Templates for Pillared Lamellar Periodic Mesoporous Silicas at pH 7 and Ultrafast Reaction Times
