----  Field Name Soil mechanics
----  Field Level 2.0
----  Field Papers Number 67077
----  All time max citation paper A review of the source, behaviour and distribution of arsenic in natural waters, 2002, (2461.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1993|48.0|2.0|Magnetic Resonance in Medicine|Development of the human brain: In vivo quantification of metabolite and water content with proton magnetic resonance spectroscopy
1994|68.0|2.0|Water Resources Research|An experimental investigation of nonaqueous phase liquid dissolution in saturated subsurface systems: Steady state mass transfer rates
1995|98.0|2.5|Journal of Geophysical Research|Strength of the lithosphere: Constraints imposed by laboratory experiments
1996|83.0|3.0|Earth and Planetary Science Letters|Water in the oceanic upper mantle: implications for rheology, melt extraction and the evolution of the lithosphere
1997|65.0|3.0|Reviews of Geophysics|The physics of debris flows
1998|99.0|4.0|Quaternary Science Reviews|Climate and biome simulations for the past 21,000 years
1999|120.0|4.0|Science of The Total Environment|Behavior and occurrence of estrogens in municipal sewage treatment plants  I. Investigations in Germany, Canada and Brazil
2000|147.0|4.0|Nature Medicine|Aquaporin-4 deletion in mice reduces brain edema after acute water intoxication and ischemic stroke
2001|286.0|5.0|Journal of Membrane Science|On the development of proton conducting polymer membranes for hydrogen and methanol fuel cells
2002|418.0|5.0|Applied Geochemistry|A review of the source, behaviour and distribution of arsenic in natural waters
2003|126.0|6.0|Annual Review of Plant Biology|AQUAPORINS AND WATER PERMEABILITY OF PLANT MEMBRANES
2004|376.0|6.0|Journal of Geophysical Research|Effective stress law for the permeability of clayrich sandstones
2005|806.0|7.0||A preliminary study
2006|325.0|7.0|Sleep Medicine Reviews|Sleep function and synaptic homeostasis
2007|166.0|6.0|Nature|Drought sensitivity shapes species distribution patterns in tropical forests
2008|392.0|7.0|Progress in Polymer Science|The development of microgels/nanogels for drug delivery applications
2009|368.0|7.0|Nature|Satellite-based estimates of groundwater depletion in India.
2010|437.0|7.0|Nature|High-water-content mouldable hydrogels by mixing clay and a dendritic molecular binder
