----  Field Name Nonlinear system
----  Field Level 2.0
----  Field Papers Number 213903
----  All time max citation paper Collective dynamics of 'small-world' networks, 1998, (10030.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1993|103.0|2.0|IEEE Transactions on Neural Networks|Pruning algorithms-a survey
1994|131.0|2.0|Ai Communications|Case-based reasoning: foundational issues, methodological variations, and system approaches
1995|108.0|2.0||A multilevel algorithm for partitioning graphs
1996|117.0|2.0|IEEE Transactions on Fuzzy Systems|An approach to fuzzy control of nonlinear systems: stability and design issues
1997|336.0|2.0|Journal of Computational Physics|High resolution schemes for hyperbolic conservation laws
1998|587.0|2.0|IEEE Transactions on Information Theory|Space-time codes for high data rate wireless communication: performance criterion and code construction
1999|681.0|3.0|IEEE Transactions on Information Theory|Space-time block codes from orthogonal designs
2000|321.0|3.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|A flexible new technique for camera calibration
2001|395.0|3.0|IEEE Transactions on Image Processing|Active contours without edges
2002|322.0|3.0|Automatica|The explicit linear quadratic regulator for constrained systems
2003|621.0|4.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Kernel-based object tracking
2004|457.0|4.0|Proceedings of the IEEE|Unscented filtering and nonlinear estimation
2005|857.0|3.0|Journal of Computational Chemistry|GROMACS: Fast, flexible, and free
2006|474.0|3.0|Nature|The stem-cell niche as an entity of action
2007|564.0|3.0|NeuroImage|A fast diffeomorphic image registration algorithm.
2008|1906.0|3.0|Nature Nanotechnology|Processable aqueous dispersions of graphene nanosheets
2009|1995.0|3.0|Nature Nanotechnology|Chemical methods for the production of graphenes
2010|963.0|4.0|Journal of Statistical Software|Solving Differential Equations in R: Package deSolve
