----  Field Name Control system
----  Field Level 2.0
----  Field Papers Number 78650
----  All time max citation paper Identification and control of dynamical systems using neural networks, 1990, (2831.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1985|29.0|1.0|Atmospheric Environment|A programmable exposure control system for determination of the effects of pollutant exposure regimes on plant growth
1986|68.0|2.0|Applied Physics Letters|High quality SionSiO2 films by large dose oxygen implantation and lamp annealing
1987|65.0|1.0|IEEE Intelligent Systems|Validating Expert System Performance
1988|61.0|2.0|architectural support for programming languages and operating systems|Firefly: a multiprocessor workstation
1989|41.0|1.0|Journal of Catalysis|Elementary steps in the formation of highly dispersed palladium in NaY: II. Particle formation and growth
1990|324.0|2.0|IEEE Transactions on Neural Networks|Identification and control of dynamical systems using neural networks
1991|89.0|2.0|IEEE Transactions on Computers|Neural-network-based fuzzy logic control and decision system
1992|179.0|2.0|Automatica|Neural networks for control systems: a survey
1993|161.0|2.0|Automatica|The complex structured singular value
1994|104.0|2.0|IEEE Transactions on Software Engineering|Requirements specification for process-control systems
1995|138.0|2.0|Artificial Intelligence|Learning to act using real-time dynamic programming
1996|153.0|2.0|IEEE Transactions on Robotics and Automation|A tutorial on visual servo control
1997|150.0|2.0|Cell|The Arabidopsis NPR1 Gene That Controls Systemic Acquired Resistance Encodes a Novel Protein Containing Ankyrin Repeats
1998|129.0|2.0|IEEE Transactions on Automatic Control|Multiple Lyapunov functions and other analysis tools for switched and hybrid systems
1999|212.0|3.0|Behavioral and Brain Sciences|A theory of lexical access in speech production
2000|285.0|3.0|IEEE Transactions on Communications|Ultra-wide bandwidth time-hopping spread-spectrum impulse radio for wireless multiple-access communications
2001|228.0|3.0|acm ieee international conference on mobile computing and networking|A transmission control scheme for media access in sensor networks
2002|301.0|3.0|operating systems design and implementation|Fine-grained network time synchronization using reference broadcasts
2003|534.0|4.0|IEEE Transactions on Automatic Control|Coordination of groups of mobile autonomous agents using nearest neighbor rules
2004|690.0|4.0|international conference on embedded networked sensor systems|Versatile low power media access for wireless sensor networks
2005|482.0|3.0|Trends in Cognitive Sciences|The cognitive control of emotion
2006|423.0|3.0|Nature|Hypoxia signalling in cancer and approaches to enforce tumour regression
2007|904.0|3.0|Proceedings of the IEEE|Consensus and Cooperation in Networked Multi-Agent Systems
2008|345.0|2.0|Water Research|Antimicrobial nanomaterials for water disinfection and microbial control: Potential applications and implications
2009|466.0|2.0|cluster computing and the grid|The Eucalyptus Open-Source Cloud-Computing System
2010|241.0|4.0|General and Comparative Endocrinology|Spermatogenesis in fish
